,client_id,data_de_desembolso,limite,juros_am,retencao,default_60d,default_mar,limite_binado
1447,2f9571b,2019-10-16,6200.0,5.69,15.9,0,0,3
1448,2f9b78c,2019-09-10,66400.0,1.89,18.4,1,0,7
1449,2fa7281,2019-10-31,55200.0,2.49,12.9,1,1,6
1450,2fa88b5,2019-09-30,69000.0,1.89,16.8,0,0,7
1451,2fabbca,2019-09-18,22900.0,2.89,21.8,0,0,5
1452,2fb5696,2019-10-07,6500.0,6.39,21.1,1,1,3
1453,2fbaaa0,2019-09-02,4000.0,6.39,29.3,1,1,3
1454,2fcaef7,2019-09-25,51600.0,2.89,24.3,0,0,6
1455,2fd88b8,2019-10-01,11700.0,4.29,28.9,0,0,4
1456,2fdd939,2019-09-23,9000.0,4.99,24.0,0,0,4
1457,2fdf923,2019-09-25,23400.0,2.89,25.6,0,0,5
1458,2fe447b,2019-09-02,69000.0,1.89,20.2,0,0,7
1459,3019f44,2019-09-26,7700.0,6.39,11.9,0,1,3
1460,30237de,2019-10-07,13800.0,4.99,18.6,0,0,4
1461,3024fcf,2019-10-30,10600.0,6.39,25.7,0,0,4
1462,30342a8,2019-09-20,27600.0,2.89,23.3,1,1,5
1463,303791a,2019-10-17,1500.0,6.39,17.7,0,1,1
1464,303aaa7,2019-10-07,11000.0,6.39,15.5,0,0,4
1465,303f420,2019-09-25,15800.0,4.99,17.8,0,0,4
1466,30469cc,2019-09-05,4100.0,6.39,26.7,0,0,3
1467,30508d8,2019-09-02,2000.0,6.39,29.6,0,0,2
1468,30695ff,2019-10-16,1800.0,6.39,19.6,0,1,1
1469,306980b,2019-10-01,7000.0,4.99,13.0,0,0,3
1470,306d831,2019-10-21,6900.0,3.59,5.5,0,0,3
1471,3077bef,2019-10-07,3200.0,6.39,15.9,0,0,2
1472,307c4a4,2019-10-31,4700.0,6.39,18.6,0,1,3
1473,3094314,2019-10-23,14100.0,4.29,17.8,1,1,4
1474,309bb32,2019-10-07,14100.0,4.99,25.2,0,0,4
1475,309df64,2019-10-28,26300.0,3.59,25.9,0,0,5
1476,30adea6,2019-10-31,3400.0,6.39,21.5,1,0,2
1477,30b5932,2019-10-02,45400.0,3.59,15.6,0,0,6
1478,30b8148,2019-09-23,56500.0,1.89,21.1,0,0,6
1479,30d00dd,2019-10-23,18900.0,3.59,23.7,0,0,5
1480,30d136d,2019-10-28,2100.0,6.39,15.7,0,0,2
1481,30de1cd,2019-10-28,7600.0,6.39,23.2,1,1,3
1482,30ec0a2,2019-09-26,28800.0,2.89,21.6,0,0,5
1483,30f282f,2019-10-08,20800.0,3.59,19.3,0,0,5
1484,30f9e28,2019-10-07,24800.0,2.89,23.1,0,0,5
1485,310d1db,2019-10-30,7800.0,6.39,27.5,0,0,3
1486,3111278,2019-10-31,4000.0,6.39,13.4,0,0,3
1487,31121d6,2019-10-16,19400.0,4.29,11.3,0,1,5
1488,3119f6c,2019-10-07,23500.0,3.59,14.4,0,0,5
1489,311b142,2019-10-24,5700.0,6.39,21.9,0,1,3
1490,311d6cc,2019-10-07,8800.0,6.39,16.2,0,0,4
1491,311e928,2019-10-21,4300.0,6.39,20.2,0,0,3
1492,314c29c,2019-10-24,41400.0,2.49,12.7,0,0,6
1493,314f841,2019-10-31,500.0,6.39,2.1,0,0,1
1494,31518a2,2019-10-28,24700.0,3.59,25.0,0,0,5
1495,315ce69,2019-09-26,69000.0,1.89,15.2,0,0,7
1496,315d3b1,2019-09-20,17900.0,3.59,18.9,0,1,5
1497,316354d,2019-10-17,1400.0,6.39,18.9,0,1,1
1498,316dec2,2019-09-12,9000.0,2.89,7.1,0,0,4
1499,3171c09,2019-10-08,7600.0,4.99,18.6,0,0,3
1500,3191f1b,2019-10-31,8300.0,5.69,18.0,0,0,4
1501,3199bfd,2019-09-13,66300.0,1.89,21.5,1,0,7
1502,3199c25,2019-10-08,69000.0,1.89,8.1,0,0,7
1503,31bd07e,2019-10-07,19300.0,3.59,18.9,0,0,5
1504,31cf166,2019-09-03,42000.0,2.19,34.0,0,0,6
1505,31d094f,2019-09-04,1300.0,6.39,23.3,0,0,1
1506,31d402f,2019-09-25,21600.0,3.59,22.3,0,0,5
1507,31d5611,2019-10-16,22100.0,3.59,19.0,0,0,5
1508,31db1b3,2019-10-28,2500.0,6.39,22.0,0,0,2
1509,31ec551,2019-10-16,40700.0,3.59,13.9,1,0,6
1510,3203482,2019-10-11,6900.0,4.29,4.0,0,0,3
1511,321048c,2019-10-28,84200.0,1.89,21.6,1,1,7
1512,3218359,2019-10-07,8700.0,4.99,34.0,0,1,4
1513,322b6af,2019-10-09,1500.0,1.89,0.0,1,0,1
1514,322c797,2019-10-30,24100.0,3.59,28.8,0,0,5
1515,323e445,2019-10-25,6800.0,4.99,7.2,0,0,3
1516,3246182,2019-10-28,13800.0,6.39,19.0,0,0,4
1517,3260141,2019-09-26,8900.0,4.99,24.9,1,0,4
1518,329bbf5,2019-10-30,4600.0,6.39,20.2,0,0,3
1519,329de9d,2019-10-11,28100.0,3.59,14.6,0,0,5
1520,329e797,2019-09-06,26800.0,2.89,21.6,1,0,5
1521,32a0a54,2019-10-07,55200.0,2.49,9.1,0,0,6
1522,32a53b8,2019-09-25,26200.0,2.89,15.8,0,1,5
1523,32a686e,2019-09-06,6200.0,4.99,30.6,0,0,3
1524,32c74f9,2019-10-31,10100.0,6.39,13.1,0,0,4
1525,32d0c1b,2019-10-11,23400.0,2.89,25.0,0,0,5
1526,32d28cb,2019-09-20,45500.0,2.89,24.4,0,0,6
1527,32dfe95,2019-09-10,20000.0,3.59,25.0,1,1,5
1528,32e0469,2019-10-16,4800.0,5.69,34.2,0,0,3
1529,33146b2,2019-10-31,1900.0,6.39,18.6,0,0,1
1530,3317ceb,2019-10-28,11000.0,4.99,24.2,1,1,4
1531,3351b97,2019-10-01,20300.0,3.59,14.3,0,0,5
1532,3352d32,2019-10-07,9500.0,6.39,16.4,0,0,4
1533,335b930,2019-10-16,21000.0,3.59,22.4,0,0,5
1534,335bb15,2019-10-21,7300.0,4.99,15.9,0,0,3
1535,335bee0,2019-09-26,5200.0,6.39,10.3,0,0,3
1536,336345b,2019-10-17,41400.0,1.89,8.5,0,0,6
1537,3363ce0,2019-10-07,7000.0,6.39,15.6,1,1,3
1538,3375160,2019-10-16,3000.0,6.39,19.1,1,1,2
1539,337a6e0,2019-10-30,5100.0,6.39,26.0,0,0,3
1540,33811f6,2019-10-23,7000.0,4.99,10.7,0,0,3
1541,3381ae7,2019-10-16,41400.0,2.49,15.1,0,0,6
1542,3393173,2019-09-25,40200.0,2.89,22.8,0,0,6
1543,3396f4c,2019-10-31,14500.0,6.39,19.3,0,1,4
1544,3398ffe,2019-10-07,13600.0,4.99,29.4,0,1,4
1545,33a2cfe,2019-10-01,48200.0,2.89,25.1,0,0,6
1546,33a97bc,2019-09-20,6200.0,4.99,16.0,0,0,3
1547,33b0a25,2019-09-02,5200.0,6.39,26.6,0,0,3
1548,33bcd88,2019-09-25,8600.0,4.99,16.7,0,1,4
1549,33be96d,2019-10-16,10800.0,5.69,18.5,0,0,4
1550,33bf5af,2019-10-17,46900.0,2.89,24.3,0,0,6
1551,33ca15d,2019-10-24,5900.0,6.39,32.8,1,0,3
1552,33ef235,2019-10-28,22200.0,3.59,27.5,0,0,5
1553,33fa067,2019-10-28,2600.0,6.39,35.3,1,0,2
1554,3404918,2019-09-05,8800.0,4.99,22.9,0,0,4
1555,340d328,2019-10-07,16400.0,4.99,19.0,1,0,5
1556,3411506,2019-09-10,6900.0,4.99,24.6,0,0,3
1557,34118b8,2019-10-02,34500.0,3.59,11.1,0,0,6
1558,3421fab,2019-10-28,3600.0,6.39,20.2,0,0,2
1559,3432178,2019-10-07,25200.0,2.89,21.5,0,0,5
1560,3436143,2019-09-20,16000.0,4.99,9.5,1,0,5
1561,343a185,2019-10-16,4800.0,6.39,21.8,0,1,3
1562,3456b17,2019-09-23,9400.0,4.99,26.3,0,1,4
1563,3460afa,2019-10-07,8000.0,4.99,29.7,1,0,4
1564,3463c6d,2019-10-07,69000.0,1.89,18.5,0,0,7
1565,347a33b,2019-10-29,34500.0,2.89,23.1,0,1,6
1566,347c12e,2019-09-23,13800.0,4.99,18.8,0,0,4
1567,347dc12,2019-10-28,63300.0,1.89,15.9,0,0,6
1568,347f709,2019-10-07,43200.0,3.59,14.1,0,0,6
1569,3480299,2019-10-28,8700.0,6.39,22.3,0,0,4
1570,3489324,2019-10-16,27800.0,2.89,21.8,0,0,5
1571,348c088,2019-10-30,10000.0,4.29,8.1,0,0,4
1572,349c29f,2019-10-17,31200.0,3.59,18.6,0,0,5
1573,349f7a7,2019-10-04,13600.0,4.99,21.2,0,0,4
1574,34af2e5,2019-09-18,33900.0,2.89,25.8,0,0,6
1575,34b0d5f,2019-10-25,1800.0,6.39,20.7,0,0,1
1576,34dc21b,2019-10-28,6900.0,6.39,12.9,0,0,3
1577,34dcdeb,2019-09-26,10900.0,4.99,23.8,0,0,4
1578,35016d7,2019-09-06,2800.0,4.99,11.1,0,0,2
1579,350f8d4,2019-10-21,1300.0,6.39,16.2,0,1,1
1580,351ea85,2019-10-16,51100.0,2.89,34.5,0,1,6
1581,35225d7,2019-10-28,9400.0,6.39,24.6,1,0,4
1582,352fa8f,2019-09-18,6900.0,4.99,10.9,0,0,3
1583,3533dcf,2019-10-23,42400.0,3.59,13.5,0,0,6
1584,353508e,2019-10-02,23800.0,2.89,16.1,0,0,5
1585,3544af2,2019-10-07,2200.0,6.39,23.5,0,0,2
1586,3551ee5,2019-10-24,138000.0,2.19,19.3,0,0,7
1587,355473e,2019-09-20,60700.0,1.89,17.7,0,0,6
1588,355ea59,2019-10-31,1300.0,6.39,23.6,0,0,1
1589,356d3bc,2019-10-21,13800.0,4.29,10.3,0,0,4
1590,357f569,2019-10-16,32000.0,2.89,23.0,1,1,6
1591,35829eb,2019-10-07,29000.0,2.89,32.7,0,0,5
1592,3583507,2019-09-18,4100.0,6.39,25.1,1,1,3
1593,358dcc6,2019-09-20,6900.0,4.99,30.8,0,0,3
1594,359c9a2,2019-09-23,8300.0,4.99,26.1,0,0,4
1595,359dc12,2019-10-30,5500.0,6.39,21.6,0,0,3
1596,35a0e1d,2019-09-17,700.0,4.99,3.0,0,0,1
1597,35a2966,2019-10-30,4400.0,6.39,34.9,0,0,3
1598,35a940f,2019-10-07,27600.0,2.89,21.5,0,0,5
1599,35b4084,2019-10-16,27600.0,2.89,14.8,1,0,5
1600,35c21c1,2019-10-28,44200.0,3.59,22.9,0,0,6
1601,35c43fc,2019-10-08,5100.0,6.39,16.0,0,0,3
1602,35d31af,2019-09-05,12400.0,4.29,22.2,0,0,4
1603,35f076f,2019-09-25,69000.0,1.89,26.3,0,0,7
1604,35f0822,2019-09-25,30400.0,2.89,19.0,0,0,5
1605,35f93e3,2019-10-11,31400.0,2.89,13.5,0,0,5
1606,35fa391,2019-09-25,49700.0,2.89,20.1,0,0,6
1607,35fa722,2019-10-17,5900.0,6.39,14.7,0,0,3
1608,3603b85,2019-09-12,3400.0,6.39,33.1,0,0,2
1609,36047d5,2019-10-01,9700.0,4.99,10.5,0,0,4
1610,36071cc,2019-10-08,27600.0,1.89,7.1,0,0,5
1611,3607fb6,2019-10-17,16600.0,3.59,19.8,1,0,5
1612,360a4c2,2019-09-13,5500.0,4.99,25.5,0,0,3
1613,3613c87,2019-10-21,6200.0,4.99,16.7,0,0,3
1614,361fc63,2019-10-21,8300.0,4.99,27.3,0,0,4
1615,3625b2e,2019-09-13,4100.0,4.99,19.3,1,0,3
1616,362d0f6,2019-10-10,7400.0,4.99,38.1,0,0,3
1617,362f055,2019-10-07,34500.0,2.89,17.3,1,1,6
1618,363002f,2019-10-21,4100.0,6.39,16.8,0,0,3
1619,363198f,2019-10-24,24800.0,2.89,25.9,0,0,5
1620,363907e,2019-10-16,4000.0,5.69,20.9,0,1,3
1621,36488a4,2019-09-23,18800.0,3.59,14.8,0,0,5
1622,364cfc7,2019-10-07,36800.0,2.89,17.3,0,0,6
1623,36510a9,2019-10-08,5500.0,6.39,15.8,0,1,3
1624,3658499,2019-10-15,55200.0,2.49,13.6,1,0,6
1625,3660c40,2019-10-10,5900.0,4.99,17.4,0,0,3
1626,3664cda,2019-10-28,2600.0,6.39,21.7,0,1,2
1627,366c2fa,2019-10-28,9700.0,6.39,15.0,0,0,4
1628,366ed2c,2019-09-06,22100.0,2.89,22.9,1,1,5
1629,36784b1,2019-10-11,8300.0,6.39,8.7,0,0,4
1630,367b3cd,2019-10-28,3100.0,6.39,16.6,0,0,2
1631,367c266,2019-10-31,4600.0,6.39,16.6,0,0,3
1632,367d1bd,2019-10-31,3300.0,6.39,21.8,0,0,2
1633,367dc07,2019-09-26,13000.0,4.99,20.3,0,0,4
1634,3685267,2019-10-02,22100.0,2.89,22.5,1,1,5
1635,3686277,2019-10-28,4900.0,6.39,17.4,0,1,3
1636,368997f,2019-10-30,16200.0,4.29,23.6,0,0,5
1637,368fc53,2019-10-21,2600.0,6.39,16.6,0,0,2
1638,3691807,2019-10-16,20700.0,2.49,7.6,0,0,5
1639,3695155,2019-09-23,48500.0,2.89,16.9,0,0,6
1640,3697eea,2019-10-29,4700.0,6.39,15.4,0,1,3
1641,36a0e04,2019-10-08,27600.0,2.89,13.8,0,0,5
1642,36a13ad,2019-10-09,2800.0,6.39,11.9,1,0,2
1643,36a2123,2019-09-20,4900.0,6.39,21.6,0,1,3
1644,36a2e52,2019-10-28,138000.0,1.89,11.4,0,0,7
1645,36a6963,2019-10-28,5000.0,6.39,18.4,0,1,3
1646,36abcf3,2019-10-16,26100.0,4.29,12.1,0,0,5
1647,36b017c,2019-10-23,3000.0,6.39,22.3,0,1,2
1648,36c3465,2019-10-16,8000.0,6.39,22.0,0,0,4
1649,36c4300,2019-10-28,13800.0,4.99,31.6,1,1,4
1650,36d40d8,2019-09-23,34900.0,2.89,25.9,1,1,6
1651,36d58d8,2019-09-03,20600.0,3.59,23.8,0,0,5
1652,36dbd3d,2019-09-13,30000.0,2.89,20.8,0,0,5
1653,36ee944,2019-10-28,43000.0,2.89,16.3,0,0,6
1654,36f04ff,2019-09-23,5500.0,4.99,22.5,0,0,3
1655,36f65d5,2019-10-09,19700.0,3.59,36.8,0,0,5
1656,36fa09d,2019-10-16,3700.0,6.39,21.0,0,0,2
1657,36febac,2019-09-26,15700.0,4.99,12.3,0,0,4
1658,371ddec,2019-09-02,6600.0,4.99,29.8,0,0,3
1659,3721360,2019-10-07,7600.0,6.39,14.1,0,0,3
1660,3722375,2019-09-25,9500.0,4.99,26.2,1,1,4
1661,3725785,2019-10-16,11600.0,6.39,18.7,0,0,4
1662,3727d61,2019-09-25,41600.0,2.89,20.7,0,0,6
1663,372e1de,2019-09-18,3300.0,6.39,26.1,0,0,2
1664,373886b,2019-09-10,60400.0,1.89,20.6,0,0,6
1665,373a3f3,2019-09-19,13800.0,2.89,8.4,1,1,4
1666,373e61e,2019-10-15,1300.0,6.39,12.7,0,0,1
1667,3746d2b,2019-09-25,69000.0,1.89,14.2,0,0,7
1668,374997f,2019-09-20,69000.0,1.89,10.1,0,0,7
1669,376148f,2019-10-28,2200.0,5.69,8.4,0,0,2
1670,3762748,2019-09-25,25200.0,2.89,20.6,0,0,5
1671,3764d2d,2019-10-07,24800.0,3.59,13.0,0,0,5
1672,3766a27,2019-10-24,4100.0,4.99,14.6,0,0,3
1673,376988e,2019-10-08,15200.0,4.99,10.8,0,0,4
1674,376ca72,2019-10-21,8700.0,6.39,15.6,0,0,4
1675,376e3d0,2019-09-20,48300.0,2.89,15.4,0,0,6
1676,3780173,2019-09-25,5500.0,3.59,6.0,0,0,3
1677,3789497,2019-09-26,17900.0,3.59,27.3,0,1,5
1678,378bcd2,2019-10-16,11000.0,4.99,18.2,1,0,4
1679,379ccf6,2019-10-28,8300.0,6.39,22.8,0,1,4
1680,37a09aa,2019-10-07,25200.0,2.89,22.3,0,0,5
1681,37a2e16,2019-10-03,9000.0,4.99,14.6,0,0,4
1682,37a9710,2019-09-12,6300.0,4.99,27.1,0,0,3
1683,37a9a92,2019-10-24,2900.0,6.39,15.9,0,0,2
1684,37c355e,2019-09-19,26500.0,2.89,19.8,0,0,5
1685,37cf5d0,2019-09-23,6900.0,4.99,15.6,0,0,3
1686,37d015e,2019-09-20,38400.0,2.89,16.8,1,1,6
1687,37e30a7,2019-09-20,16600.0,2.89,12.6,1,1,5
1688,37ebe28,2019-10-07,27600.0,2.89,10.8,1,1,5
1689,37ec556,2019-10-31,2200.0,6.39,28.8,0,0,2
1690,37f36d7,2019-10-07,38100.0,2.89,22.7,0,0,6
1691,37f39c2,2019-10-07,3500.0,6.39,10.5,1,0,2
1692,37f6052,2019-09-23,3400.0,4.99,10.3,0,0,2
1693,37fdd5f,2019-09-26,4400.0,6.39,30.0,0,0,3
1694,38105eb,2019-10-07,16400.0,4.99,15.7,1,1,5
1695,3817749,2019-10-07,34500.0,2.89,19.5,0,0,6
1696,381fd7c,2019-10-31,1200.0,6.39,18.6,1,1,1
1697,382aa8e,2019-10-08,37300.0,2.19,36.1,0,0,6
1698,382fed9,2019-10-01,6900.0,4.99,23.7,0,0,3
1699,38565df,2019-10-30,20800.0,4.99,17.8,0,0,5
1700,385987d,2019-10-28,8100.0,6.39,25.8,0,0,4
1701,385cdc2,2019-09-20,46900.0,2.89,17.7,0,0,6
1702,385fbba,2019-10-09,1500.0,6.39,14.9,0,0,1
1703,3864a97,2019-09-09,4800.0,6.39,28.0,0,0,3
1704,3870132,2019-09-25,10800.0,4.99,20.7,1,0,4
1705,3883fb0,2019-09-25,69000.0,1.89,10.9,0,0,7
1706,3888e9f,2019-10-28,3200.0,6.39,19.4,0,0,2
1707,3890902,2019-10-07,20700.0,3.59,23.7,0,0,5
1708,389f69a,2019-09-20,41400.0,1.89,7.6,0,0,6
1709,38acb55,2019-09-12,9500.0,4.99,24.3,0,0,4
1710,38b21e4,2019-10-30,30800.0,3.59,17.8,0,0,5
1711,38b82e6,2019-09-26,34900.0,2.89,30.7,0,0,6
1712,38bc555,2019-10-21,20000.0,4.99,18.4,0,0,5
1713,38bfad0,2019-10-17,1300.0,6.39,9.8,0,0,1
1714,38c6711,2019-09-25,41400.0,2.89,17.7,0,0,6
1715,38c6c50,2019-09-25,3400.0,6.39,4.2,0,0,2
1716,38c8f4e,2019-09-05,41400.0,2.19,19.7,0,0,6
1717,38cebdb,2019-09-02,5500.0,6.39,26.1,0,0,3
1718,38d0cbe,2019-10-07,8900.0,4.99,27.1,1,1,4
1719,38dd38f,2019-09-20,7700.0,4.99,17.8,0,0,3
1720,38e5efe,2019-10-16,15500.0,6.39,15.5,0,0,4
1721,38ea900,2019-09-23,4000.0,6.39,25.4,0,0,3
1722,38f7251,2019-10-30,2600.0,6.39,15.2,0,1,2
1723,38f9630,2019-10-21,9000.0,4.99,25.7,0,0,4
1724,38ff8bd,2019-10-21,2300.0,5.69,27.7,0,0,2
1725,3900ef9,2019-09-26,8600.0,4.99,30.9,0,0,4
1726,390469a,2019-09-25,4000.0,6.39,20.4,1,1,3
1727,390974c,2019-09-25,17900.0,3.59,17.8,0,0,5
1728,390e617,2019-10-28,8300.0,4.99,16.4,0,0,4
1729,39113b3,2019-10-24,14900.0,4.29,22.7,0,0,4
1730,3913b31,2019-09-19,24700.0,2.89,25.5,0,1,5
1731,3918051,2019-10-25,51700.0,2.89,15.1,0,0,6
1732,391a6ce,2019-10-24,17900.0,3.59,29.5,0,0,5
1733,391f786,2019-10-16,2100.0,6.39,9.2,1,1,2
1734,39294f2,2019-09-25,43900.0,2.89,19.4,0,0,6
1735,3930384,2019-10-21,10900.0,6.39,22.5,1,1,4
1736,3934d52,2019-09-23,16600.0,3.59,17.2,1,1,5
1737,393ad8a,2019-10-30,2100.0,6.39,10.6,0,0,2
1738,394a5cc,2019-09-20,6500.0,4.99,28.6,0,1,3
1739,3953320,2019-10-17,20300.0,4.29,13.9,1,1,5
1740,3959fd9,2019-09-23,39100.0,2.89,14.4,0,0,6
1741,39629a2,2019-10-07,3500.0,6.39,18.4,0,0,2
1742,39654f4,2019-10-07,69000.0,1.89,19.9,0,0,7
1743,3967d77,2019-10-16,9000.0,4.99,22.8,0,0,4
1744,3969163,2019-10-07,8300.0,4.99,14.1,0,0,4
1745,3970d33,2019-10-16,900.0,6.39,18.5,0,0,1
1746,3973690,2019-10-28,21900.0,4.99,24.9,0,0,5
1747,3976a6f,2019-09-17,13800.0,2.89,17.2,0,0,4
1748,397c673,2019-10-08,11300.0,6.39,19.3,0,0,4
1749,397df68,2019-10-23,50000.0,2.89,23.5,0,0,6
1750,39913a5,2019-09-18,5500.0,4.99,18.4,0,0,3
1751,3991b64,2019-09-20,13800.0,3.59,16.6,0,0,4
1752,39a0496,2019-10-28,8200.0,6.39,16.2,0,0,4
1753,39a0f17,2019-10-28,2800.0,6.39,20.6,0,1,2
1754,39a192f,2019-10-28,3400.0,6.39,19.4,0,0,2
1755,39a31a7,2019-10-25,4800.0,6.39,15.0,0,1,3
1756,39acd0c,2019-10-21,11800.0,6.39,19.0,0,1,4
1757,39ad8fd,2019-10-28,5500.0,6.39,24.1,0,0,3
1758,39b7deb,2019-09-20,9900.0,4.99,17.1,0,1,4
1759,39ba736,2019-10-15,13800.0,4.99,18.9,0,0,4
1760,39c3624,2019-09-25,5100.0,6.39,14.8,0,0,3
1761,39c946f,2019-10-31,1400.0,6.39,22.0,0,0,1
1762,39d7e8f,2019-09-20,10900.0,4.99,7.0,0,1,4
1763,39daec9,2019-10-10,12200.0,4.99,23.0,0,1,4
1764,39ea42a,2019-09-26,24100.0,2.89,17.2,0,0,5
1765,39eceed,2019-09-20,12200.0,4.99,25.4,0,0,4
1766,39f419b,2019-10-31,23500.0,2.89,19.4,0,0,5
1767,39fb7e9,2019-10-28,4700.0,6.39,23.0,0,0,3
1768,3a01949,2019-10-16,6900.0,4.99,29.5,0,0,3
1769,3a14bc4,2019-10-28,4400.0,6.39,27.5,0,0,3
1770,3a20605,2019-10-07,5600.0,6.39,7.8,0,0,3
1771,3a2158a,2019-09-30,26000.0,3.59,13.6,0,0,5
1772,3a229c3,2019-09-02,9300.0,4.99,28.7,0,0,4
1773,3a3d110,2019-09-25,23900.0,2.89,24.8,0,0,5
1774,3a42140,2019-10-21,17900.0,4.29,13.4,0,0,5
1775,3a49b81,2019-10-28,19000.0,4.99,23.4,1,1,5
1776,3a56537,2019-10-18,9700.0,6.39,35.8,0,0,4
1777,3a69322,2019-09-25,24800.0,2.89,17.8,1,1,5
1778,3a6d479,2019-10-30,37300.0,2.89,21.1,1,1,6
1779,3a6dc07,2019-10-23,9300.0,4.99,14.5,0,0,4
1780,3a72105,2019-09-12,34500.0,2.89,28.3,0,0,6
1781,3a794eb,2019-10-24,41400.0,2.49,8.3,0,0,6
1782,3a7b3df,2019-09-26,30400.0,2.89,21.1,0,0,5
1783,3a9574c,2019-09-09,16600.0,3.59,28.9,0,0,5
1784,3a98742,2019-10-28,26200.0,2.89,18.1,0,0,5
1785,3aaf194,2019-09-10,5800.0,4.99,26.2,0,0,3
1786,3ab1502,2019-10-21,12400.0,5.69,25.9,0,0,4
1787,3ab48e5,2019-10-21,11900.0,4.99,20.0,0,0,4
1788,3ac16bc,2019-10-08,6900.0,4.29,14.6,0,0,3
1789,3aca3f5,2019-10-11,13800.0,4.99,28.7,0,0,4
1790,3acb2ad,2019-10-28,14300.0,6.39,18.1,0,0,4
1791,3ad1a26,2019-10-24,2300.0,5.69,14.1,1,0,2
1792,3ad8e1e,2019-09-05,69000.0,1.89,11.5,1,0,7
1793,3ae355e,2019-10-28,5300.0,6.39,18.7,0,0,3
1794,3ae3b6f,2019-10-08,21300.0,3.59,19.8,0,0,5
1795,3af3e21,2019-09-30,8900.0,4.99,14.0,0,0,4
1796,3b0aaff,2019-10-02,15600.0,6.39,13.0,0,0,4
1797,3b146e4,2019-10-31,5900.0,6.39,31.1,0,0,3
1798,3b281ca,2019-10-21,1500.0,6.39,20.1,0,0,1
1799,3b2b243,2019-10-08,8300.0,6.39,16.4,0,0,4
1800,3b2d480,2019-10-24,6900.0,1.89,2.5,1,1,3
1801,3b37e08,2019-10-15,10600.0,4.99,7.7,0,0,4
1802,3b39263,2019-10-16,10700.0,4.99,12.6,0,0,4
1803,3b4a545,2019-10-07,12800.0,4.99,17.5,0,0,4
1804,3b54e2d,2019-09-23,31700.0,2.89,16.8,1,1,5
1805,3b724e5,2019-10-16,41400.0,2.49,11.0,0,0,6
1806,3b7432b,2019-10-16,16600.0,3.59,16.9,0,0,5
1807,3b7d6d7,2019-10-16,6600.0,5.69,15.1,0,1,3
1808,3b96a8a,2019-10-28,8200.0,6.39,17.8,1,1,4
1809,3b97c96,2019-09-25,27600.0,2.89,15.2,0,0,5
1810,3b9bae0,2019-10-16,18900.0,3.59,25.4,0,0,5
1811,3ba3311,2019-09-26,11600.0,4.29,23.2,1,1,4
1812,3ba65f5,2019-10-16,6300.0,6.39,22.9,0,1,3
1813,3babeb8,2019-10-07,3600.0,6.39,11.9,0,0,2
1814,3bc2029,2019-09-26,11700.0,4.99,15.1,0,0,4
1815,3bcadcd,2019-09-05,10400.0,4.99,22.8,1,1,4
1816,3be2e0d,2019-10-28,24700.0,3.59,32.3,0,0,5
1817,3bf85fb,2019-10-21,26500.0,3.59,13.1,0,0,5
1818,3bfbeab,2019-10-11,9100.0,4.99,10.8,1,1,4
1819,3c06cda,2019-10-07,6800.0,6.39,17.4,0,0,3
1820,3c0990f,2019-09-23,6900.0,4.99,19.8,1,1,3
1821,3c18d37,2019-09-04,3600.0,6.39,31.8,1,1,2
1822,3c1a23d,2019-10-24,4100.0,5.69,26.6,0,0,3
1823,3c1f8ba,2019-10-11,17400.0,3.59,25.7,0,0,5
1824,3c208ae,2019-10-21,10700.0,4.99,32.0,0,0,4
1825,3c29f8f,2019-09-04,32300.0,2.89,21.6,0,0,6
1826,3c2a49f,2019-10-21,3800.0,5.69,13.1,0,1,2
1827,3c2dac7,2019-10-31,4500.0,6.39,23.3,0,0,3
1828,3c4255a,2019-09-20,15700.0,4.99,7.1,0,0,4
1829,3c46530,2019-09-11,12400.0,4.29,22.3,0,0,4
1830,3c51cf2,2019-10-16,10000.0,5.69,17.3,0,0,4
1831,3c520bc,2019-09-26,3000.0,6.39,14.8,0,0,2
1832,3c535b9,2019-10-08,7600.0,4.99,18.6,0,0,3
1833,3c56049,2019-09-30,22200.0,2.89,18.5,0,0,5
1834,3c59063,2019-09-30,37300.0,2.89,21.1,0,0,6
1835,3c5aeb9,2019-10-28,24600.0,3.59,20.2,0,0,5
1836,3c65eae,2019-09-20,7900.0,4.99,21.1,0,0,3
1837,3c6a58d,2019-09-23,39400.0,2.89,22.6,0,0,6
1838,3c79ed3,2019-10-30,1400.0,5.69,27.8,0,1,1
1839,3c7c5c3,2019-09-18,19200.0,3.59,19.0,0,0,5
1840,3c832fe,2019-10-15,8800.0,6.39,17.7,0,0,4
1841,3c9b400,2019-10-30,9000.0,6.39,20.7,0,0,4
1842,3c9caff,2019-09-05,32300.0,2.89,24.1,0,0,6
1843,3ca06eb,2019-10-07,6300.0,6.39,19.1,0,0,3
1844,3ca39c0,2019-10-07,13600.0,4.99,16.6,0,0,4
1845,3cad894,2019-09-16,60700.0,2.19,20.2,0,0,6
1846,3cae939,2019-09-25,35900.0,2.19,25.7,0,0,6
1847,3cb21c9,2019-09-20,16100.0,4.99,22.8,0,1,5
1848,3cc3ab7,2019-10-28,1800.0,6.39,19.0,0,0,1
1849,3cc77af,2019-10-30,12900.0,4.99,24.6,1,1,4
1850,3cceafd,2019-10-28,5500.0,6.39,24.7,0,0,3
1851,3cda824,2019-09-20,23400.0,2.89,19.2,0,0,5
