client_id;data_de_desembolso;data_cadastro;tpv_prometido;mcc_;segmento_;cidade_;bairro_;canal_de_vendas_;subcanal_de_vendas_;uf_;regiao_
c908adb;26/07/2019;12/09/2017;25000.0;mcc_20;segmento_23;cidade_1;bairro_169;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f70caa2;07/10/2019;07/02/2019;10000.0;mcc_10;segmento_12;cidade_32;bairro_1041;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3
f68ca5a;31/07/2019;04/05/2018;25000.0;mcc_1;segmento_3;cidade_2;bairro_14;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
56fa3a6;16/05/2019;29/08/2017;;mcc_43;segmento_1;cidade_76;bairro_236;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
0db3047;28/06/2019;08/08/2018;9000.0;mcc_1;segmento_3;cidade_148;bairro_2676;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
8ee8343;17/10/2019;10/11/2017;20000.0;mcc_27;segmento_19;cidade_3;bairro_416;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
8b325e3;22/08/2019;10/08/2018;;mcc_1;segmento_3;cidade_5;bairro_29;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
94d9fb0;16/10/2019;13/09/2018;60000.0;mcc_4;segmento_4;cidade_20;bairro_324;canal_de_vendas_1;subcanal_de_vendas_1;uf_14;regiao_3
8f693da;02/09/2019;22/02/2018;7000.0;mcc_64;segmento_6;cidade_29;bairro_305;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
32511b2;10/07/2019;23/05/2017;25000.0;mcc_9;segmento_11;cidade_10;bairro_297;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
61de44a;16/08/2019;17/04/2018;25000.0;mcc_37;segmento_6;cidade_1;bairro_422;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f9bf39e;06/08/2019;01/10/2018;31000.0;mcc_8;segmento_10;cidade_96;bairro_500;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
1c2f661;29/08/2019;30/10/2018;15000.0;mcc_6;segmento_1;cidade_12;bairro_744;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
14865b3;13/08/2019;18/05/2018;25000.0;mcc_2;segmento_2;cidade_4;bairro_220;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
1eeb29a;05/08/2019;16/05/2018;15000.0;mcc_37;segmento_6;cidade_117;bairro_3211;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ad02e39;02/07/2019;28/04/2018;80000.0;mcc_3;segmento_1;cidade_7;bairro_53;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
e559675;28/06/2019;28/08/2018;20000.0;mcc_1;segmento_3;cidade_1;bairro_109;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9b1978b;25/09/2019;30/07/2018;500000.0;mcc_25;segmento_18;cidade_57;bairro_357;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
e8f526b;13/09/2019;10/07/2018;40000.0;mcc_1;segmento_3;cidade_14;bairro_456;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
dda6a2f;02/09/2019;07/11/2018;20000.0;mcc_3;segmento_1;cidade_162;bairro_30;canal_de_vendas_1;subcanal_de_vendas_4;uf_3;regiao_2
a820434;21/10/2019;21/02/2018;25000.0;mcc_37;segmento_6;cidade_184;bairro_720;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
4d6af33;17/07/2019;15/06/2018;20000.0;mcc_16;segmento_14;cidade_8;bairro_1149;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
a5c8e7c;08/10/2019;21/11/2018;20000.0;mcc_66;segmento_6;cidade_44;bairro_683;canal_de_vendas_1;subcanal_de_vendas_1;uf_18;regiao_3
e829d21;05/09/2019;14/11/2018;8000.0;mcc_41;segmento_5;cidade_89;bairro_808;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a466ced;16/07/2019;24/08/2017;20000.0;mcc_1;segmento_3;cidade_1;bairro_88;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b906306;12/03/2019;17/11/2017;12000.0;mcc_62;segmento_6;cidade_102;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
a5fda06;31/10/2019;08/02/2018;9000.0;mcc_3;segmento_1;cidade_1;bairro_916;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f3f72e0;01/08/2019;23/07/2018;11900.0;mcc_53;segmento_7;cidade_67;bairro_2363;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
3ef931b;15/04/2019;30/01/2018;3000.0;mcc_1;segmento_3;cidade_21;bairro_2613;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
fb3fd4f;18/06/2019;27/04/2018;20000.0;mcc_5;segmento_9;cidade_75;bairro_159;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d0ac1d9;26/09/2019;05/01/2019;5000.0;mcc_17;segmento_20;cidade_49;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_19;regiao_4
0ed2675;24/05/2019;20/08/2018;197000.0;mcc_18;segmento_21;cidade_2;bairro_9;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
fcd1b4f;15/08/2019;11/10/2017;80000.0;mcc_6;segmento_1;cidade_2;bairro_34;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
be6cdcf;05/08/2019;21/07/2018;35000.0;mcc_11;segmento_8;cidade_1;bairro_147;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
420d4d4;02/08/2019;17/07/2018;29000.0;mcc_3;segmento_1;cidade_5;bairro_161;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
d508b6f;02/09/2019;03/10/2017;13000.0;mcc_3;segmento_1;cidade_50;bairro_1957;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
3984b8d;12/04/2019;03/10/2017;20000.0;mcc_1;segmento_3;cidade_46;bairro_341;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
0272d02;05/07/2019;06/03/2018;8000.0;mcc_15;segmento_5;cidade_135;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
3dab573;24/06/2019;22/08/2018;7000.0;mcc_3;segmento_1;cidade_41;bairro_230;canal_de_vendas_1;subcanal_de_vendas_1;uf_17;regiao_5
070aa71;12/06/2019;25/05/2018;112000.0;mcc_2;segmento_2;cidade_1;bairro_1504;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ebe6347;10/09/2019;30/09/2017;100000.0;mcc_3;segmento_1;cidade_1;bairro_33;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
eedf329;01/07/2019;28/09/2018;10000.0;mcc_12;segmento_1;cidade_55;bairro_702;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a55cbc1;08/10/2019;24/10/2018;60000.0;mcc_2;segmento_2;cidade_55;bairro_1196;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
eb9a9b4;28/10/2019;20/03/2019;16000.0;mcc_4;segmento_4;cidade_17;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
881876;01/08/2019;05/10/2018;20000.0;mcc_102;segmento_6;cidade_17;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
a52c002;24/10/2019;20/03/2019;18000.0;mcc_1;segmento_3;cidade_441;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
454d961;20/08/2019;02/12/2017;;mcc_11;segmento_8;cidade_61;bairro_1341;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
27bd64c;07/08/2019;27/11/2017;10000.0;mcc_8;segmento_10;cidade_34;bairro_2360;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
da40763;04/09/2019;28/11/2018;4000.0;mcc_2;segmento_2;cidade_183;bairro_1319;canal_de_vendas_1;subcanal_de_vendas_3;uf_10;regiao_4
103148;23/10/2019;02/07/2018;40000.0;mcc_38;segmento_26;cidade_24;bairro_1364;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
df4a2ea;23/09/2019;01/02/2018;;mcc_12;segmento_1;cidade_57;bairro_122;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
ecc76ad;28/10/2019;14/11/2018;5000.0;mcc_2;segmento_2;cidade_828;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
1b00097;12/08/2019;09/01/2018;59500.0;mcc_1;segmento_3;cidade_46;bairro_2060;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
93c3bb5;25/09/2019;20/07/2018;;mcc_27;segmento_19;cidade_9;bairro_40;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
de2ddcc;07/10/2019;23/01/2019;50000.0;mcc_11;segmento_8;cidade_439;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
920d570;28/10/2019;26/03/2019;14000.0;mcc_4;segmento_4;cidade_1;bairro_6;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
225d880;05/06/2019;04/04/2018;8000.0;mcc_15;segmento_5;cidade_76;bairro_428;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
ab80fda;07/10/2019;04/02/2019;80000.0;mcc_22;segmento_15;cidade_57;bairro_1115;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
77ecac0;26/06/2019;11/09/2018;12000.0;mcc_1;segmento_3;cidade_2;bairro_9;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
aff05ec;11/09/2019;07/12/2018;40000.0;mcc_2;segmento_2;cidade_318;bairro_1;canal_de_vendas_1;subcanal_de_vendas_4;uf_4;regiao_2
04adb86;15/08/2019;27/08/2018;18000.0;mcc_10;segmento_12;cidade_6;bairro_1007;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
1285103;01/08/2019;23/02/2018;5000.0;mcc_14;segmento_2;cidade_531;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b68ea06;05/07/2019;06/07/2018;5500.0;mcc_7;segmento_7;cidade_1;bairro_1298;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
8e4b037;20/09/2019;20/11/2018;15000.0;mcc_26;segmento_18;cidade_467;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b1c8340;08/10/2019;08/06/2018;7900.0;mcc_30;segmento_8;cidade_8;bairro_11;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
7,14E+28;16/09/2019;08/08/2018;;mcc_19;segmento_17;cidade_130;bairro_2393;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
aaa7e75;28/06/2019;17/08/2018;;mcc_1;segmento_3;cidade_172;bairro_1691;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
e785800;17/05/2019;22/08/2018;30000.0;mcc_5;segmento_9;cidade_3;bairro_275;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
ddb9e74;16/10/2019;28/06/2017;;mcc_21;segmento_24;cidade_72;bairro_2372;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
bffdc58;17/10/2019;19/05/2017;;mcc_36;segmento_22;cidade_68;bairro_1258;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
fcc70cc;31/10/2019;25/02/2019;25000.0;mcc_9;segmento_11;cidade_286;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
2e50674;11/04/2019;23/01/2018;15000.0;mcc_12;segmento_1;cidade_277;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
24f1d96;20/08/2019;28/06/2017;50000.0;mcc_1;segmento_3;cidade_11;bairro_371;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
7a8bd4a;25/04/2019;31/10/2017;10000.0;mcc_30;segmento_8;cidade_144;bairro_2905;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
28eb545;31/07/2019;15/03/2018;;mcc_2;segmento_2;cidade_1;bairro_323;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
98a52c7;24/10/2019;30/03/2019;30000.0;mcc_10;segmento_12;cidade_634;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d22d6af;28/10/2019;12/04/2019;15000.0;mcc_16;segmento_14;cidade_7;bairro_368;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
70329fd;15/03/2019;08/04/2017;;mcc_2;segmento_2;cidade_150;bairro_1963;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
5fad5de;15/06/2019;08/05/2018;11000.0;mcc_9;segmento_11;cidade_44;bairro_909;canal_de_vendas_1;subcanal_de_vendas_1;uf_18;regiao_3
5327251;28/06/2019;18/11/2017;200000.0;mcc_4;segmento_4;cidade_1;bairro_49;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b16dcad;02/08/2019;02/04/2018;5000.0;mcc_30;segmento_8;cidade_134;bairro_585;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ed3facb;18/09/2019;16/11/2018;18200.0;mcc_6;segmento_1;cidade_4;bairro_70;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
9f91f43;25/09/2019;18/07/2017;;mcc_4;segmento_4;cidade_50;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
eedbf9a;28/10/2019;20/06/2018;40000.0;mcc_4;segmento_4;cidade_7;bairro_1304;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
8999e0c;28/10/2019;27/09/2018;2000.0;mcc_3;segmento_1;cidade_251;bairro_1;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
cd8d52e;16/10/2019;24/05/2017;40000.0;mcc_22;segmento_15;cidade_2;bairro_46;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
f03154c;20/09/2019;28/08/2017;;mcc_7;segmento_7;cidade_1;bairro_3;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
bbe007e;24/05/2019;16/07/2018;15000.0;mcc_1;segmento_3;cidade_8;bairro_1954;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
b1e0f90;07/10/2019;11/02/2019;30000.0;mcc_1;segmento_3;cidade_140;bairro_3122;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ec00adc;07/10/2019;15/08/2018;5000.0;mcc_7;segmento_7;cidade_78;bairro_1907;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
a29b0ae;27/08/2019;27/07/2018;15001.0;mcc_11;segmento_8;cidade_87;bairro_1711;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b547e79;28/10/2019;26/03/2018;20000.0;mcc_10;segmento_12;cidade_24;bairro_1262;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
2b64c49;05/08/2019;24/03/2017;;mcc_2;segmento_2;cidade_156;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
ad60e24;26/09/2019;21/10/2015;;mcc_9;segmento_11;cidade_2;bairro_96;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
3470ff0;27/08/2019;25/06/2018;33000.0;mcc_1;segmento_3;cidade_2;bairro_316;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
604df6d;31/07/2019;21/04/2017;;mcc_5;segmento_9;cidade_667;;canal_de_vendas_1;subcanal_de_vendas_3;uf_21;regiao_5
3c7b324;02/08/2019;02/02/2018;20000.0;mcc_26;segmento_18;cidade_142;bairro_924;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d91423f;07/10/2019;26/08/2016;200000.0;mcc_2;segmento_2;cidade_1;bairro_168;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
96c0ced;11/09/2019;11/10/2018;7500.0;mcc_47;segmento_6;cidade_70;bairro_1867;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b6744b6;30/10/2019;24/05/2018;10000.0;mcc_2;segmento_2;cidade_1;bairro_1503;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
eb3c358;02/10/2019;16/03/2018;;mcc_16;segmento_14;cidade_27;bairro_132;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
c20f762;25/03/2019;05/07/2017;10000.0;mcc_16;segmento_14;cidade_80;bairro_1263;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b7d8bcd;21/06/2019;27/09/2018;6000.0;mcc_2;segmento_2;cidade_258;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
e9316a4;02/09/2019;06/09/2018;8000.0;mcc_34;segmento_15;cidade_240;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
a1a233f;07/10/2019;23/11/2017;30000.0;mcc_7;segmento_7;cidade_272;bairro_1151;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
10ac6ff;24/06/2019;14/12/2017;50000.0;mcc_56;segmento_6;cidade_211;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
97d8d60;08/07/2019;21/03/2018;;mcc_29;segmento_6;cidade_12;bairro_1426;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b3381d2;12/09/2019;08/10/2018;5000.0;mcc_3;segmento_1;cidade_258;bairro_2192;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
fb80380;07/10/2019;28/02/2018;26000.0;mcc_2;segmento_2;cidade_195;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
994e1b5;28/10/2019;12/07/2018;50000.0;mcc_3;segmento_1;cidade_130;bairro_3028;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
e644c6e;07/08/2019;03/10/2018;;mcc_15;segmento_5;cidade_12;bairro_1779;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c8a4dd5;18/10/2019;26/03/2019;;mcc_13;segmento_13;cidade_171;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
5dd517a;13/05/2019;02/10/2017;;mcc_1;segmento_3;cidade_3;bairro_38;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
e10b10b;21/08/2019;30/01/2018;;mcc_90;segmento_22;cidade_14;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
a4ae8f8;01/08/2019;04/12/2017;3000.0;mcc_46;segmento_16;cidade_126;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
eeb03d1;20/09/2019;20/07/2018;30000.0;mcc_28;segmento_8;cidade_5;bairro_40;canal_de_vendas_1;subcanal_de_vendas_3;uf_5;regiao_1
93e03a5;03/07/2019;19/10/2017;145000.0;mcc_3;segmento_1;cidade_13;bairro_2007;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
8cb35fb;28/10/2019;31/01/2019;3000.0;mcc_3;segmento_1;cidade_119;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a832386;24/06/2019;10/09/2018;19000.0;mcc_1;segmento_3;cidade_7;bairro_1148;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
d410b84;18/09/2019;23/11/2018;50000.0;mcc_27;segmento_19;cidade_12;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
dd9afd4;16/10/2019;28/11/2018;;mcc_16;segmento_14;cidade_85;bairro_7;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
94eb9ca;31/10/2019;28/05/2018;30000.0;mcc_21;segmento_24;cidade_8;bairro_79;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
974a79b;25/09/2019;08/02/2019;;mcc_2;segmento_2;cidade_22;bairro_315;canal_de_vendas_2;subcanal_de_vendas_5;uf_1;regiao_1
de01cc3;09/10/2019;29/06/2017;;mcc_28;segmento_8;cidade_1;bairro_850;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
fbfa305;31/10/2019;12/02/2019;50000.0;mcc_6;segmento_1;cidade_135;bairro_1507;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
f3af2a5;02/08/2019;21/02/2018;40000.0;mcc_2;segmento_2;cidade_2;bairro_5;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
199e4a5;26/06/2019;24/08/2018;30000.0;mcc_9;segmento_11;cidade_1;bairro_256;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f7d4113;25/10/2019;11/12/2017;42000.0;mcc_4;segmento_4;cidade_138;bairro_1048;canal_de_vendas_1;subcanal_de_vendas_1;uf_18;regiao_3
eb62912;25/09/2019;09/10/2018;20000.0;mcc_7;segmento_7;cidade_19;bairro_1702;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
853db4e;16/08/2019;05/05/2018;10000.0;mcc_3;segmento_1;cidade_45;bairro_510;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
dc371cb;31/10/2019;30/04/2019;15000.0;mcc_1;segmento_3;cidade_847;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
ed1ffa4;05/07/2019;18/04/2016;200000.0;mcc_25;segmento_18;cidade_403;;canal_de_vendas_1;subcanal_de_vendas_3;uf_1;regiao_1
d125c01;25/09/2019;23/03/2018;15000.0;mcc_1;segmento_3;cidade_6;bairro_10;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
9625a01;20/05/2019;08/12/2017;;mcc_77;segmento_6;cidade_1;bairro_195;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
12334ce;27/08/2019;18/04/2018;10000.0;mcc_4;segmento_4;cidade_89;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a9c75a5;09/09/2019;28/11/2018;25000.0;mcc_40;segmento_7;cidade_1;bairro_88;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f947429;03/09/2019;18/07/2018;30000.0;mcc_3;segmento_1;cidade_109;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
fd59ee5;07/10/2019;26/12/2018;40000.0;mcc_1;segmento_3;cidade_235;;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
f46967a;31/10/2019;24/10/2017;4000.0;mcc_9;segmento_11;cidade_1;bairro_405;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
cc18c35;31/10/2019;24/10/2018;8000.0;mcc_3;segmento_1;cidade_219;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
39a40ac;10/07/2019;26/06/2017;8000.0;mcc_13;segmento_13;cidade_14;bairro_1046;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
bacf5c0;17/07/2019;13/08/2018;25000.0;mcc_2;segmento_2;cidade_7;bairro_715;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
df20d47;02/10/2019;13/12/2017;300000.0;mcc_3;segmento_1;cidade_32;bairro_605;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3
fbd0eb0;28/06/2019;21/06/2018;20000.0;mcc_3;segmento_1;cidade_15;bairro_349;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
fd26b1a;16/10/2019;28/10/2017;50000.0;mcc_4;segmento_4;cidade_75;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
625a75c;13/08/2019;09/11/2017;;mcc_55;segmento_5;cidade_121;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
1cb9f0b;14/08/2019;24/02/2016;;mcc_1;segmento_3;cidade_63;bairro_892;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
8c98abd;10/10/2019;30/08/2018;25001.0;mcc_4;segmento_4;cidade_4;bairro_4;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
030a00d;12/08/2019;22/03/2018;10000.0;mcc_3;segmento_1;cidade_142;bairro_924;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
3b013bf;26/08/2019;12/06/2018;22000.0;mcc_5;segmento_9;cidade_151;bairro_336;canal_de_vendas_1;subcanal_de_vendas_1;uf_24;regiao_5
a17ee11;31/10/2019;21/11/2018;30000.0;mcc_1;segmento_3;cidade_66;bairro_222;canal_de_vendas_1;subcanal_de_vendas_1;uf_20;regiao_4
8f2242f;28/10/2019;30/06/2018;8000.0;mcc_1;segmento_3;cidade_51;bairro_330;canal_de_vendas_1;subcanal_de_vendas_4;uf_22;regiao_5
d31d7ce;23/10/2019;21/03/2019;50000.0;mcc_63;segmento_22;cidade_3;bairro_144;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
e22b6c8;08/10/2019;08/03/2017;121000.0;mcc_1;segmento_3;cidade_1;bairro_2733;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a14ad67;19/08/2019;18/01/2018;15000.0;mcc_57;segmento_12;cidade_1;bairro_6;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
5480585;01/08/2019;25/10/2018;35000.0;mcc_3;segmento_1;cidade_285;bairro_1603;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
3fb42dd;26/06/2019;13/04/2018;50000.0;mcc_2;segmento_2;cidade_47;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
f6e0769;31/07/2019;08/12/2016;;mcc_1;segmento_3;cidade_23;bairro_59;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
8c6b3c4;16/10/2019;05/04/2018;20000.0;mcc_9;segmento_11;cidade_32;bairro_125;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3
9cede85;24/10/2019;22/03/2019;16000.0;mcc_4;segmento_4;cidade_18;bairro_69;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
5a3ecf6;18/07/2019;19/04/2018;20000.0;mcc_12;segmento_1;cidade_5;bairro_1604;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
d4fa27a;26/06/2019;20/06/2018;20000.0;mcc_29;segmento_6;cidade_36;bairro_518;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
c84f68f;25/10/2019;11/12/2018;12000.0;mcc_1;segmento_3;cidade_25;bairro_1141;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
3869263;26/06/2019;10/08/2018;;mcc_11;segmento_8;cidade_16;bairro_257;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
cb0941b;09/10/2019;14/11/2018;30000.0;mcc_33;segmento_5;cidade_120;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_23;regiao_3
a52f6f6;26/09/2019;27/06/2018;17000.0;mcc_4;segmento_4;cidade_84;bairro_120;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
eeea12c;27/08/2019;05/12/2017;70000.0;mcc_56;segmento_6;cidade_6;bairro_20;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
