,client_id,data_de_desembolso,data_cadastro,tpv_prometido,mcc,segmento,cidade,bairro,canal_de_vendas,subcanal_de_vendas,uf,regiao,data_de_desembolso_y,limite,juros_am,retencao,default_60d,default_mar,subcanal_de_vendas_ord,segmento_ord,regiao_ord,mcc_ord,uf_ord,canal_de_vendas_ord,bairro_ord,cidade_ord
596,135a25a,11/10/2019,23/11/2018,20000.0,4,4,37,1,1,1,2,1,2019-10-11,9500.0,4.99,16.4,0,1,2,21,3,108,14,1,1295,457
597,1367bb1,01/10/2019,06/02/2018,20000.0,13,13,2,8,1,1,2,1,2019-10-01,15900.0,4.99,21.8,1,0,2,19,3,89,14,1,1289,385
598,136d171,23/09/2019,26/05/2017,20000.0,90,22,238,327,1,3,25,5,2019-09-23,69000.0,1.89,26.6,0,0,1,8,2,9,2,1,1387,54
599,1374f23,30/09/2019,15/01/2019,16500.0,58,26,344,0,1,1,9,3,2019-09-30,9000.0,6.39,16.4,0,0,2,7,5,127,24,1,1297,403
600,137d722,25/09/2019,26/05/2018,20000.0,2,2,279,0,1,1,1,1,2019-09-25,27600.0,2.89,25.8,0,0,2,13,3,98,15,1,1297,73
601,1381156,07/10/2019,09/08/2017,20000.0,27,19,43,1,1,1,2,1,2019-10-07,4500.0,6.39,19.0,0,0,2,5,3,83,14,1,1295,475
602,1387685,11/10/2019,18/10/2018,500000.0,4,4,26,1,1,1,5,1,2019-10-11,24000.0,3.59,15.1,0,0,2,21,3,108,19,1,1295,429
603,138d008,02/09/2019,28/11/2018,15000.0,15,5,99,2974,1,1,1,1,2019-09-02,13000.0,4.29,23.5,0,0,2,17,3,71,15,1,1083,370
604,1391be4,31/10/2019,04/04/2019,22000.0,2,2,61,2616,1,1,1,1,2019-10-31,5200.0,6.39,18.8,0,0,2,13,3,98,15,1,983,282
605,13a9e21,28/10/2019,08/04/2019,6000.0,3,1,180,138,1,2,5,1,2019-10-28,2200.0,6.39,20.3,0,0,4,14,3,87,19,1,44,26
606,13ade4b,26/09/2019,30/06/2017,60000.0,2,2,132,1,1,1,3,2,2019-09-26,66200.0,1.89,17.9,0,0,2,13,1,98,8,1,1295,357
607,13ae086,25/09/2019,15/06/2018,12000.0,1,3,106,333,1,1,1,1,2019-09-25,17300.0,3.59,27.8,0,0,2,10,3,92,15,1,1183,363
608,13b21ab,17/10/2019,25/02/2019,83000.0,4,4,33,3,1,1,1,1,2019-10-17,42100.0,3.59,12.9,0,0,2,21,3,108,15,1,1279,386
609,13c8b67,16/10/2019,19/04/2017,20000.0,48,4,226,0,1,1,1,1,2019-10-16,20200.0,4.29,31.9,1,1,2,21,3,126,15,1,1297,442
610,13d2348,30/10/2019,11/07/2018,24000.0,28,8,15,444,1,1,4,2,2019-10-30,52300.0,2.89,21.4,0,0,2,4,1,66,7,1,215,323
611,13e005b,23/09/2019,26/12/2018,55000.0,44,19,32,516,1,1,16,3,2019-09-23,42900.0,2.89,23.9,0,0,2,5,5,1,20,1,258,377
612,13e0bd6,28/10/2019,28/02/2019,8000.0,10,12,26,2783,1,1,5,1,2019-10-28,3700.0,6.39,18.1,0,0,2,2,3,75,19,1,1025,429
613,13f13be,21/10/2019,30/11/2017,20000.0,13,13,19,1363,1,1,1,1,2019-10-21,32800.0,2.89,25.0,0,0,2,19,3,89,15,1,638,345
614,140f320,11/10/2019,08/08/2018,20000.0,108,5,2,285,1,1,2,1,2019-10-11,30900.0,2.89,18.3,0,0,2,17,3,153,14,1,126,385
615,140fc48,30/10/2019,01/11/2017,20000.0,8,10,24,1,1,1,1,1,2019-10-30,34500.0,2.89,16.8,1,0,2,3,3,76,15,1,1295,327
616,141a0d8,02/09/2019,08/11/2018,60000.0,3,1,15,108,1,1,4,2,2019-09-02,13800.0,4.29,28.4,0,0,2,14,1,87,7,1,29,323
617,1425062,02/10/2019,28/01/2019,26000.0,3,1,55,1,1,1,1,1,2019-10-02,13800.0,6.39,17.9,0,0,2,14,3,87,15,1,1295,1
618,1433be1,18/09/2019,12/06/2018,16000.0,43,1,4,19,1,1,7,4,2019-09-18,10400.0,3.59,15.5,0,0,2,14,4,69,10,1,1317,372
619,145bbb7,24/10/2019,21/06/2017,80000.0,2,2,2,5,1,1,2,1,2019-10-24,60700.0,1.89,25.1,1,1,2,13,3,98,14,1,1293,385
620,146994e,16/10/2019,23/03/2018,25000.0,15,5,1,81,1,1,1,1,2019-10-16,10200.0,5.69,16.6,0,0,2,17,3,71,15,1,17,405
621,146d22a,26/09/2019,28/11/2018,20000.0,7,7,168,1,1,1,2,1,2019-09-26,19300.0,3.59,22.2,0,0,2,20,3,101,14,1,1295,294
622,1486361,30/10/2019,23/10/2018,25000.0,2,2,11,1,1,1,4,2,2019-10-30,19300.0,3.59,21.8,0,0,2,13,1,98,7,1,1295,462
623,1490590,28/10/2019,21/05/2018,30000.0,70,22,14,1884,1,1,3,2,2019-10-28,20600.0,4.99,23.1,0,0,2,8,1,122,8,1,806,371
624,149f8e7,26/09/2019,13/04/2017,50000.0,19,17,3,733,1,1,3,2,2019-09-26,55200.0,1.89,15.9,1,0,2,1,1,82,8,1,1190,366
625,14acfe4,02/09/2019,27/11/2018,30000.0,4,4,3,35,1,1,3,2,2019-09-02,23400.0,2.89,23.1,0,0,2,21,1,108,8,1,4,366
626,14aee57,31/10/2019,10/07/2018,50000.0,19,17,47,66,2,5,3,2,2019-10-31,56500.0,1.89,22.7,0,0,5,1,1,82,8,3,1291,330
627,14b05cd,07/10/2019,20/11/2018,68000.0,11,8,519,0,1,1,4,2,2019-10-07,64900.0,1.89,17.1,0,0,2,4,1,72,7,1,1297,188
628,14b7a56,12/09/2019,14/02/2018,15000.0,8,10,126,1311,1,1,4,2,2019-09-12,24300.0,2.89,20.7,0,0,2,3,1,76,7,1,621,11
629,14bad2e,17/10/2019,24/07/2017,22000.0,92,8,86,52,1,1,4,2,2019-10-17,5500.0,3.59,6.0,0,0,2,4,1,145,7,1,1284,326
630,14bc9b9,30/09/2019,11/12/2018,15000.0,48,4,6,44,1,1,8,3,2019-09-30,4800.0,6.39,33.6,1,1,2,21,5,126,9,1,1290,387
631,14c4652,31/10/2019,25/10/2018,15500.0,2,2,124,1470,1,1,9,3,2019-10-31,13400.0,4.99,23.8,0,0,2,13,5,98,24,1,684,338
632,14c9c0a,18/09/2019,13/09/2018,20000.0,12,1,448,0,1,1,3,2,2019-09-18,16600.0,3.59,18.0,1,1,2,14,1,139,8,1,1297,536
633,14cb0b3,21/10/2019,03/03/2018,10000.0,1,3,350,2247,1,1,1,1,2019-10-21,10900.0,5.69,18.7,1,0,2,10,3,92,15,1,1254,307
634,14d82e0,26/09/2019,30/01/2018,12000.0,13,13,94,1,1,1,3,2,2019-09-26,5500.0,6.39,8.3,0,0,2,19,1,89,8,1,1295,453
635,14eb83d,07/10/2019,26/02/2018,10000.0,74,10,27,193,1,3,1,1,2019-10-07,21800.0,3.59,13.4,0,0,1,3,3,115,15,1,1377,354
636,150a7e2,16/10/2019,21/03/2019,60000.0,33,5,310,0,1,4,1,1,2019-10-16,19300.0,4.99,18.1,0,0,3,17,3,124,15,1,1297,469
637,151fce3,30/10/2019,21/02/2019,33000.0,3,1,3,26,1,1,3,2,2019-10-30,17900.0,4.29,14.1,0,0,2,14,1,87,8,1,3,366
638,1523cad,31/10/2019,24/04/2019,60000.0,2,2,89,1155,1,1,1,1,2019-10-31,5500.0,6.39,18.3,0,0,2,13,3,98,15,1,557,359
639,152643e,28/10/2019,24/10/2018,10000.0,33,5,1,2614,1,1,1,1,2019-10-28,31700.0,3.59,22.3,1,1,2,17,3,124,15,1,1674,405
640,15294eb,21/10/2019,16/01/2019,18000.0,2,2,514,0,1,1,2,1,2019-10-21,4400.0,6.39,19.6,0,1,2,13,3,98,14,1,1297,552
641,153f1fb,08/10/2019,17/10/2018,75000.0,38,26,71,1,1,1,6,2,2019-10-08,66500.0,1.89,16.8,0,0,2,7,1,84,16,1,1295,388
642,1547111,08/10/2019,21/08/2018,20000.0,54,14,1,1350,1,1,1,1,2019-10-08,7200.0,4.99,29.7,0,0,2,15,3,123,15,1,632,405
643,15737da,28/10/2019,19/02/2019,4000.0,23,25,64,657,1,1,4,2,2019-10-28,2700.0,6.39,18.4,0,0,2,26,1,119,7,1,326,283
644,157cabf,20/09/2019,23/10/2017,30000.0,1,3,28,166,1,1,1,1,2019-09-20,22000.0,3.59,21.1,1,0,2,10,3,92,15,1,1306,332
645,157f42e,31/10/2019,25/04/2019,30000.0,18,21,32,469,1,1,16,3,2019-10-31,10900.0,6.39,19.7,0,1,2,22,5,109,20,1,1489,377
646,1585669,07/10/2019,21/12/2018,20000.0,2,2,348,0,1,1,6,2,2019-10-07,14800.0,4.99,22.8,0,0,2,13,1,98,16,1,1297,489
647,1590933,28/10/2019,20/02/2018,20000.0,37,6,7,450,1,1,9,3,2019-10-28,1900.0,6.39,25.2,1,0,2,18,5,81,24,1,1343,449
648,1596905,11/09/2019,13/03/2018,26000.0,102,6,36,1,1,1,3,2,2019-09-11,23400.0,2.89,31.0,0,0,2,18,1,16,8,1,1295,358
649,15aa245,28/10/2019,21/03/2019,35000.0,11,8,231,0,1,1,1,1,2019-10-28,6400.0,6.39,14.3,0,0,2,4,3,72,15,1,1297,480
650,15abdea,16/10/2019,23/10/2017,20000.0,2,2,138,2156,1,1,18,3,2019-10-16,20600.0,3.59,8.8,1,1,2,13,5,98,5,1,1656,411
651,15c0900,26/09/2019,27/07/2016,20000.0,1,3,10,137,1,1,11,3,2019-09-26,41400.0,2.89,15.9,0,0,2,10,5,92,21,1,1305,395
652,15ceaa3,02/10/2019,08/11/2018,15100.0,4,4,822,0,1,2,5,1,2019-10-02,9700.0,4.99,18.1,0,0,4,21,3,108,19,1,1297,272
653,15e0a0e,20/09/2019,02/03/2018,20000.0,87,6,1,712,1,1,1,1,2019-09-20,6300.0,4.99,19.3,1,1,2,18,3,80,15,1,1597,405
654,15e5bf6,30/09/2019,17/01/2019,20000.0,1,3,320,2127,1,1,4,2,2019-09-30,9700.0,6.39,16.1,0,0,2,10,1,92,7,1,867,291
655,15fca3d,24/10/2019,13/12/2018,60000.0,27,19,129,935,1,1,15,3,2019-10-24,46000.0,3.59,13.4,0,0,2,5,5,83,4,1,473,13
656,15fe79b,03/10/2019,12/12/2017,20000.0,2,2,285,2063,1,1,1,1,2019-10-03,13800.0,1.89,4.5,0,0,2,13,3,98,15,1,846,482
657,15ffcba,25/09/2019,04/12/2018,10000.0,9,11,3,385,1,1,3,2,2019-09-25,11700.0,4.99,21.4,0,0,2,6,1,77,8,1,1358,366
658,1606140,25/09/2019,08/08/2017,20000.0,84,8,1,1565,1,1,1,1,2019-09-25,29800.0,2.89,18.2,1,0,2,4,3,49,15,1,1238,405
659,160a62c,24/10/2019,17/10/2018,50000.0,11,8,132,1723,1,1,3,2,2019-10-24,22900.0,3.59,13.7,0,0,2,4,1,72,8,1,767,357
660,1622c74,20/09/2019,19/11/2018,40000.0,12,1,333,1538,1,4,3,2,2019-09-20,37000.0,2.89,25.4,0,1,3,14,1,139,8,1,1533,503
661,162e7b8,15/10/2019,28/11/2018,30000.0,42,1,9,0,1,1,6,2,2019-10-15,12400.0,4.99,23.5,0,0,2,14,1,121,16,1,1297,355
662,163d63f,04/09/2019,22/11/2018,90000.0,1,3,41,317,1,1,17,5,2019-09-04,27600.0,2.19,6.3,0,0,2,10,2,92,18,1,1386,393
663,1640da4,08/10/2019,20/02/2019,31000.0,14,2,93,2491,1,1,5,1,2019-10-08,26900.0,3.59,13.0,0,0,2,13,3,91,19,1,954,284
664,16498b4,28/10/2019,20/06/2018,5000.0,10,12,229,1154,1,1,10,4,2019-10-28,1400.0,6.39,7.3,0,0,2,2,4,75,17,1,556,51
665,1664426,16/10/2019,07/03/2019,50000.0,12,1,124,0,1,1,9,3,2019-10-16,8400.0,6.39,10.0,0,0,2,14,5,139,24,1,1297,338
666,16681d8,20/09/2019,18/08/2017,100000.0,24,16,19,383,1,1,1,1,2019-09-20,55200.0,1.89,15.0,0,0,2,11,3,125,15,1,178,345
667,166c1c7,31/10/2019,13/07/2017,20000.0,10,12,4,133,1,1,7,4,2019-10-31,13800.0,4.99,22.1,0,0,2,2,4,75,10,1,43,372
668,1676ffe,21/10/2019,04/12/2018,50000.0,22,15,140,1450,1,1,1,1,2019-10-21,29000.0,3.59,20.7,0,0,2,23,3,110,15,1,676,15
669,167ee22,15/10/2019,28/02/2018,20000.0,22,15,132,1675,1,1,3,2,2019-10-15,13800.0,2.89,6.4,0,0,2,23,1,110,8,1,752,357
670,167ee59,24/10/2019,08/03/2019,10000.0,46,16,11,172,1,1,4,2,2019-10-24,8600.0,6.39,18.8,0,0,2,11,1,64,7,1,64,462
671,168a613,02/10/2019,13/02/2019,25000.0,31,4,86,52,1,1,4,2,2019-10-02,13800.0,6.39,19.5,0,0,2,21,1,85,7,1,1284,326
672,168eab3,11/10/2019,23/04/2018,10000.0,117,6,1,1173,1,1,1,1,2019-10-11,15000.0,4.99,28.3,1,1,2,18,3,136,15,1,1620,405
673,16a02fd,28/10/2019,03/04/2019,35000.0,3,1,168,2831,1,1,2,1,2019-10-28,13800.0,6.39,19.4,0,0,2,14,3,87,14,1,1045,294
674,16a3fd6,04/09/2019,06/06/2018,10000.0,8,10,117,2800,1,1,1,1,2019-09-04,9700.0,4.29,21.4,0,0,2,3,3,76,15,1,1035,8
675,16ab21b,16/10/2019,24/10/2018,150000.0,25,18,158,1332,1,1,1,1,2019-10-16,35900.0,2.89,26.2,0,0,2,16,3,102,15,1,1202,430
676,16ad1eb,07/10/2019,10/07/2018,70000.0,13,13,1,81,1,1,1,1,2019-10-07,12000.0,4.99,25.2,0,0,2,19,3,89,15,1,17,405
677,16b23d1,31/10/2019,07/03/2019,20000.0,3,1,453,0,1,1,1,1,2019-10-31,6900.0,6.39,18.8,0,0,2,14,3,87,15,1,1297,160
678,16b5559,31/10/2019,25/02/2019,27000.0,6,1,8,13,1,1,10,4,2019-10-31,6000.0,6.39,19.5,0,1,2,14,4,78,17,1,1298,428
679,16c6b7a,10/09/2019,31/10/2018,15000.0,87,6,57,1,1,1,6,2,2019-09-10,20700.0,3.59,22.7,0,0,2,18,1,80,16,1,1295,433
680,16d0006,23/09/2019,22/11/2017,15000.0,20,23,642,0,1,3,5,1,2019-09-23,10900.0,4.99,19.3,0,0,1,25,3,120,19,1,1297,220
681,16da593,19/09/2019,23/06/2018,10000.0,59,6,9,41,1,1,6,2,2019-09-19,3400.0,6.39,23.4,0,0,2,18,1,140,16,1,1167,355
682,16da7c2,11/09/2019,31/08/2017,20000.0,6,1,59,2928,1,1,1,1,2019-09-11,16100.0,4.99,20.2,0,0,2,14,3,78,15,1,1067,421
683,16e8bf9,31/10/2019,29/04/2019,40000.0,68,6,9,713,1,1,6,2,2019-10-31,6900.0,6.39,20.8,0,0,2,18,1,4,16,1,357,355
684,16eb11b,28/10/2019,10/04/2019,20000.0,4,4,345,3094,1,4,3,2,2019-10-28,7000.0,6.39,22.5,0,0,3,21,1,108,8,1,1110,107
685,16f1a2c,17/10/2019,28/03/2019,11000.0,15,5,105,1,1,1,2,1,2019-10-17,4000.0,6.39,18.6,0,0,2,17,3,71,14,1,1295,425
686,16f9e5a,16/09/2019,24/11/2018,12000.0,129,13,4,240,1,1,7,4,2019-09-16,2900.0,6.39,35.8,0,0,2,19,4,54,10,1,1294,372
687,170a79b,11/10/2019,08/02/2018,50000.0,13,13,4,2,1,1,7,4,2019-10-11,27600.0,2.89,13.1,1,0,2,19,4,89,10,1,1281,372
688,171a301,09/09/2019,22/05/2018,24000.0,4,4,211,778,1,1,1,1,2019-09-09,34500.0,2.89,19.7,0,0,2,21,3,108,15,1,388,292
689,171aced,30/10/2019,14/12/2018,5000.0,23,25,2,5,1,1,2,1,2019-10-30,7700.0,6.39,28.6,1,1,2,26,3,119,14,1,1293,385
690,1721a7f,26/09/2019,01/12/2018,10000.0,4,4,86,1,1,1,4,2,2019-09-26,5800.0,4.99,16.7,0,0,2,21,1,108,7,1,1295,326
691,1725216,23/09/2019,18/01/2018,9800.0,80,4,2,0,1,1,2,1,2019-09-23,15200.0,4.99,22.9,0,0,2,21,3,6,14,1,1297,385
692,1727da2,20/09/2019,23/08/2018,10000.0,7,7,9,641,1,1,6,2,2019-09-20,13800.0,3.59,20.8,0,0,2,20,1,101,16,1,1395,355
693,172c582,25/10/2019,15/02/2019,20000.0,4,4,57,357,1,1,6,2,2019-10-25,18300.0,4.29,13.8,0,0,2,21,1,108,16,1,1172,433
694,172d4f4,30/10/2019,02/04/2019,15000.0,6,1,601,0,1,4,6,2,2019-10-30,6900.0,6.39,13.1,0,0,3,14,1,78,16,1,1297,212
695,173ac5e,28/10/2019,09/01/2019,15000.0,11,8,30,1008,1,1,2,1,2019-10-28,3700.0,6.39,33.3,1,1,2,4,3,72,14,1,1609,343
696,173df41,17/10/2019,15/07/2019,16000.0,4,4,72,1,1,1,6,2,2019-10-17,24100.0,2.89,27.4,0,0,2,21,1,108,16,1,1295,328
697,174beee,07/10/2019,12/12/2018,50100.0,12,1,5,2634,1,2,5,1,2019-10-07,16900.0,3.59,17.9,1,1,4,14,3,139,19,1,1675,420
698,174f912,23/09/2019,01/10/2018,30000.0,17,20,84,120,1,1,8,3,2019-09-23,55200.0,1.89,25.1,0,0,2,12,5,97,9,1,1168,5
699,1751c56,26/09/2019,25/05/2018,4500.0,115,6,140,3228,1,1,1,1,2019-09-26,3200.0,6.39,16.9,0,0,2,18,3,107,15,1,1148,15
700,1754ef1,31/10/2019,31/01/2018,20000.0,18,21,5,2168,1,2,5,1,2019-10-31,9500.0,6.39,12.6,0,0,4,22,3,109,19,1,882,420
701,175de9e,01/10/2019,23/01/2018,70000.0,1,3,154,0,1,1,4,2,2019-10-01,55200.0,2.19,16.3,0,0,2,10,1,92,7,1,1297,287
702,176744f,31/10/2019,07/09/2018,20000.0,3,1,150,25,1,1,1,1,2019-10-31,13700.0,4.99,24.6,0,0,2,14,3,87,15,1,1283,459
703,1772d9c,16/10/2019,23/11/2018,15000.0,4,4,62,1,1,1,1,1,2019-10-16,4400.0,5.69,17.3,0,1,2,21,3,108,15,1,1295,452
704,177cfa8,16/10/2019,12/12/2018,20000.0,7,7,53,1324,1,1,1,1,2019-10-16,5200.0,6.39,27.1,1,1,2,20,3,101,15,1,1630,493
705,17840a5,08/10/2019,17/01/2019,20000.0,3,1,33,1471,1,1,1,1,2019-10-08,13800.0,6.39,12.1,0,0,2,14,3,87,15,1,685,386
706,178d2d0,07/10/2019,01/10/2018,15000.0,4,4,119,1,1,1,1,1,2019-10-07,2700.0,6.39,21.0,1,0,2,21,3,108,15,1,1295,364
707,178e533,05/09/2019,12/01/2018,20000.0,12,1,62,3110,1,1,1,1,2019-09-05,4000.0,6.39,29.1,1,1,2,14,3,139,15,1,1688,452
708,1795b64,02/09/2019,16/11/2018,28000.0,1,3,155,2909,1,1,1,1,2019-09-02,29500.0,2.89,22.3,0,0,2,10,3,92,15,1,1062,17
709,17b26cf,21/10/2019,06/03/2018,10000.0,6,1,3,401,1,1,3,2,2019-10-21,22100.0,2.89,21.0,1,1,2,14,1,78,8,1,1585,366
710,17b4543,08/10/2019,10/11/2017,40000.0,7,7,34,419,1,1,2,1,2019-10-08,53800.0,2.19,20.6,0,0,2,20,3,101,14,1,199,350
711,17ba522,02/10/2019,06/05/2016,23900.0,30,8,343,1,1,1,15,3,2019-10-02,17900.0,3.59,17.0,0,0,2,4,5,86,4,1,1295,106
712,17bcfa3,07/10/2019,11/04/2017,20000.0,4,4,185,1,1,1,4,2,2019-10-07,19300.0,4.29,18.7,0,0,2,21,1,108,7,1,1295,29
713,17c0040,25/09/2019,01/12/2016,500000.0,25,18,99,3221,1,1,1,1,2019-09-25,69000.0,1.89,10.0,0,0,2,16,3,102,15,1,1146,370
714,17c0efe,18/09/2019,25/10/2018,35000.0,6,1,2,47,1,1,2,1,2019-09-18,46500.0,2.89,26.4,0,0,2,14,3,78,14,1,6,385
715,17c5149,17/10/2019,28/09/2018,120000.0,4,4,83,0,1,1,10,4,2019-10-17,23900.0,2.89,18.8,0,0,2,21,4,108,17,1,1297,324
716,17d0b49,23/09/2019,11/05/2018,30000.0,16,14,127,1,1,1,4,2,2019-09-23,13800.0,3.59,17.0,0,0,2,15,1,88,7,1,1295,12
717,17d4955,31/10/2019,27/03/2019,15000.0,2,2,41,102,1,1,17,5,2019-10-31,3200.0,6.39,19.6,0,0,2,13,2,98,18,1,1326,393
718,17d5637,31/10/2019,30/12/2017,5200.0,69,6,94,2624,1,1,3,2,2019-10-31,1900.0,6.39,15.9,0,1,2,18,1,93,8,1,1556,453
719,17f48b9,28/10/2019,23/08/2018,9000.0,18,21,255,1,1,4,1,1,2019-10-28,8800.0,6.39,21.1,0,0,3,22,3,109,15,1,1295,468
720,17f5bbd,23/10/2019,22/02/2019,10000.0,24,16,1,386,1,1,1,1,2019-10-23,4000.0,6.39,17.6,0,0,2,11,3,125,15,1,1359,405
721,17fe651,31/10/2019,03/04/2019,20000.0,3,1,7,622,1,1,9,3,2019-10-31,8800.0,6.39,22.7,0,1,2,14,5,87,24,1,1362,449
722,1807fd1,20/09/2019,05/12/2018,10000.0,73,7,18,93,1,1,3,2,2019-09-20,22700.0,2.89,14.7,1,0,2,20,1,106,8,1,1342,389
723,1813808,16/10/2019,27/10/2017,20000.0,49,8,143,320,1,1,1,1,2019-10-16,35500.0,2.89,26.1,0,0,2,4,3,128,15,1,143,16
724,182e3e0,10/10/2019,20/07/2018,21000.0,7,7,144,829,1,1,1,1,2019-10-10,7100.0,4.99,19.3,0,0,2,20,3,101,15,1,415,399
725,183ab18,05/09/2019,28/11/2018,50000.0,2,2,6,2251,1,1,8,3,2019-09-05,34500.0,2.89,21.7,0,0,2,13,5,98,9,1,899,387
726,183fdeb,20/09/2019,17/04/2018,10000.0,24,16,1,29,1,1,1,1,2019-09-20,8400.0,4.99,27.5,1,1,2,11,3,125,15,1,1319,405
727,18443fd,18/09/2019,25/05/2017,20000.0,2,2,7,1152,1,1,9,3,2019-09-18,35400.0,2.19,19.4,0,0,2,13,5,98,24,1,555,449
728,1852771,16/10/2019,03/09/2018,20000.0,41,5,224,0,1,1,4,2,2019-10-16,6900.0,5.69,16.1,0,0,2,17,1,79,7,1,1297,47
729,185325d,02/09/2019,08/08/2018,20000.0,28,8,79,278,1,1,6,2,2019-09-02,16600.0,3.59,28.0,0,0,2,4,1,66,16,1,120,333
730,186b24d,07/10/2019,12/06/2017,20000.0,7,7,71,584,1,1,6,2,2019-10-07,27600.0,3.59,11.1,0,0,2,20,1,101,16,1,1419,388
731,1872a3e,16/10/2019,08/12/2018,15100.0,41,5,188,2547,1,2,5,1,2019-10-16,8400.0,4.99,16.1,1,1,4,17,3,79,19,1,1671,519
732,187a7c7,09/10/2019,22/02/2019,20000.0,5,9,79,1,1,1,6,2,2019-10-09,5400.0,6.39,15.2,0,0,2,24,1,113,16,1,1295,333
733,1882bfc,16/10/2019,22/12/2018,20000.0,19,17,2,71,1,1,2,1,2019-10-16,5400.0,5.69,24.2,0,1,2,1,3,82,14,1,1314,385
734,188a34e,16/10/2019,26/03/2019,14400.0,5,9,255,2022,1,4,1,1,2019-10-16,1300.0,6.39,23.3,0,1,3,24,3,113,15,1,1538,468
735,188a4d4,26/09/2019,01/10/2018,25000.0,2,2,1,88,1,1,1,1,2019-09-26,23100.0,2.89,27.7,0,0,2,13,3,98,15,1,19,405
736,188f303,28/10/2019,12/01/2019,5000.0,58,26,3,1,1,1,3,2,2019-10-28,800.0,6.39,15.7,0,0,2,7,1,127,8,1,1295,366
737,1891a06,25/10/2019,23/11/2018,5000.0,5,9,79,607,1,1,6,2,2019-10-25,6600.0,4.99,25.7,1,1,2,24,1,113,16,1,1456,333
738,18abe94,16/10/2019,05/12/2017,20000.0,22,15,218,1,1,1,1,1,2019-10-16,15400.0,4.99,22.4,0,0,2,23,3,110,15,1,1295,43
739,18b8b38,07/10/2019,14/02/2019,30000.0,4,4,56,1769,1,1,4,2,2019-10-07,24500.0,3.59,13.6,0,0,2,21,1,108,7,1,777,2
740,18c66fe,16/10/2019,06/03/2017,18000.0,18,21,46,341,1,1,1,1,2019-10-16,6500.0,5.69,10.6,0,0,2,22,3,109,15,1,1184,349
741,18ca27d,16/10/2019,13/12/2018,13000.0,32,5,332,0,1,1,3,2,2019-10-16,3100.0,6.39,13.5,0,1,2,17,1,74,8,1,1297,471
742,18d0725,20/09/2019,20/05/2017,130000.0,7,7,13,15,1,1,1,1,2019-09-20,69000.0,1.89,9.6,0,0,2,20,3,101,15,1,1408,435
743,18eb806,08/10/2019,08/03/2018,15000.0,4,4,31,97,1,1,2,1,2019-10-08,9700.0,4.99,26.9,0,0,2,21,3,108,14,1,23,391
744,18ee0e4,08/10/2019,26/06/2018,26000.0,6,1,20,1,1,1,14,3,2019-10-08,25200.0,3.59,13.8,1,1,2,14,5,78,23,1,1295,451
745,18f7839,25/09/2019,30/05/2018,50000.0,5,9,164,0,1,1,1,1,2019-09-25,2800.0,6.39,4.5,1,1,2,24,3,113,15,1,1297,365
746,1904fc6,07/10/2019,23/03/2018,20000.0,7,7,82,252,1,2,1,1,2019-10-07,20700.0,3.59,23.2,0,0,4,20,3,101,15,1,106,376
747,1907de6,25/09/2019,04/07/2018,6000.0,7,7,7,251,1,1,9,3,2019-09-25,9100.0,4.99,25.8,0,0,2,20,5,101,24,1,1166,449
748,190ef71,10/10/2019,22/03/2017,20000.0,16,14,83,1010,1,1,10,4,2019-10-10,69000.0,1.89,19.2,0,0,2,15,4,88,17,1,501,324
749,1919eef,07/10/2019,10/08/2018,200000.0,2,2,10,137,1,1,11,3,2019-10-07,69000.0,2.19,5.5,0,0,2,13,5,98,21,1,1305,395
750,192127c,23/09/2019,30/05/2018,50000.0,81,6,247,2686,1,1,1,1,2019-09-23,25200.0,2.89,18.0,0,0,2,18,3,51,15,1,1005,61
751,1930b1e,25/09/2019,05/07/2017,20000.0,2,2,86,1,1,1,4,2,2019-09-25,13800.0,2.89,7.5,0,0,2,13,1,98,7,1,1295,326
752,1940282,21/10/2019,13/12/2017,15000.0,91,6,63,12,1,1,2,1,2019-10-21,7500.0,5.69,14.8,0,0,2,18,3,10,14,1,1299,351
753,19447dc,18/09/2019,09/11/2018,10000.0,2,2,361,0,1,1,2,1,2019-09-18,9000.0,4.99,31.0,1,0,2,13,3,98,14,1,1297,486
754,194653b,25/09/2019,31/07/2017,20000.0,29,6,51,1,1,3,22,5,2019-09-25,53400.0,1.89,19.0,0,0,1,18,2,117,6,1,1295,336
755,195e43a,30/10/2019,11/10/2018,5400.0,3,1,101,3057,1,1,1,1,2019-10-30,5200.0,6.39,24.6,0,0,2,14,3,87,15,1,1102,424
756,1975671,28/10/2019,12/03/2019,6000.0,20,23,141,25,1,1,17,5,2019-10-28,4100.0,6.39,19.1,0,1,2,25,2,120,18,1,1283,398
757,198ce4a,20/09/2019,21/03/2018,20000.0,10,12,4,62,1,1,7,4,2019-09-20,62100.0,1.89,23.1,0,0,2,2,4,75,10,1,1301,372
758,1994d88,20/09/2019,17/10/2018,10000.0,64,6,95,597,1,1,1,1,2019-09-20,2800.0,4.99,3.0,0,0,2,18,3,111,15,1,296,476
759,199be6c,23/09/2019,23/03/2016,20000.0,1,3,61,16,1,1,1,1,2019-09-23,22100.0,2.89,20.1,1,0,2,10,3,92,15,1,1407,282
760,19a66ff,17/10/2019,26/03/2019,25000.0,1,3,20,321,1,1,14,3,2019-10-17,3800.0,6.39,20.1,1,1,2,10,5,92,23,1,1581,451
761,19ae126,31/10/2019,28/02/2018,6000.0,6,1,3,7,1,1,3,2,2019-10-31,9800.0,6.39,29.6,1,0,2,14,1,78,8,1,1280,366
