,client_id,data_de_desembolso_,limite_,juros_am_,retencao_,default_60d,default_mar
2433,2f2e545,2019-10-07,25800.0,3.59,11.9,0,0
2434,2f2ff24,2019-10-16,41400.0,2.49,10.2,1,1
2435,2f365fd,2019-10-02,17900.0,3.59,18.1,0,0
2437,2f43026,2019-10-31,6900.0,6.39,8.6,0,0
2438,2f45979,2019-10-08,23500.0,2.89,16.5,0,0
2439,2f579ee,2019-09-10,53800.0,1.89,20.2,0,0
2440,2f64ea4,2019-10-16,1400.0,5.69,24.6,0,0
2441,2f76dea,2019-10-16,31200.0,2.89,22.0,0,0
2442,2f77cd6,2019-10-02,59500.0,1.89,11.0,0,0
2443,2f82089,2019-10-28,3400.0,6.39,18.8,1,1
2444,2f84427,2019-10-21,8300.0,3.59,8.3,0,0
2446,2f92047,2019-10-07,5500.0,4.99,10.5,0,0
2447,2f92dae,2019-09-25,9700.0,4.99,17.4,0,0
2448,2f9571b,2019-10-16,6200.0,5.69,15.9,0,0
2449,2f9b78c,2019-09-10,66400.0,1.89,18.4,1,0
2450,2fa7281,2019-10-31,55200.0,2.49,12.9,1,1
2451,2fa88b5,2019-09-30,69000.0,1.89,16.8,0,0
2452,2fabbca,2019-09-18,22900.0,2.89,21.8,0,0
2454,2fb5696,2019-10-07,6500.0,6.39,21.1,1,1
2455,2fbaaa0,2019-09-02,4000.0,6.39,29.3,1,1
2456,2fcaef7,2019-09-25,51600.0,2.89,24.3,0,0
2457,2fd88b8,2019-10-01,11700.0,4.29,28.9,0,0
2458,2fdd939,2019-09-23,9000.0,4.99,24.0,0,0
2459,2fdf923,2019-09-25,23400.0,2.89,25.6,0,0
2462,2fe447b,2019-09-02,69000.0,1.89,20.2,0,0
2465,3019f44,2019-09-26,7700.0,6.39,11.9,0,1
2467,30237de,2019-10-07,13800.0,4.99,18.6,0,0
2470,3024fcf,2019-10-30,10600.0,6.39,25.7,0,0
2472,30342a8,2019-09-20,27600.0,2.89,23.3,1,1
2474,303791a,2019-10-17,1500.0,6.39,17.7,0,1
2475,303aaa7,2019-10-07,11000.0,6.39,15.5,0,0
2476,303f420,2019-09-25,15800.0,4.99,17.8,0,0
2478,30469cc,2019-09-05,4100.0,6.39,26.7,0,0
2479,30508d8,2019-09-02,2000.0,6.39,29.6,0,0
2483,30695ff,2019-10-16,1800.0,6.39,19.6,0,1
2484,306980b,2019-10-01,7000.0,4.99,13.0,0,0
2485,306d831,2019-10-21,6900.0,3.59,5.5,0,0
2487,3077bef,2019-10-07,3200.0,6.39,15.9,0,0
2488,307c4a4,2019-10-31,4700.0,6.39,18.6,0,1
2490,3094314,2019-10-23,14100.0,4.29,17.8,1,1
2491,309bb32,2019-10-07,14100.0,4.99,25.2,0,0
2492,309df64,2019-10-28,26300.0,3.59,25.9,0,0
2493,30adea6,2019-10-31,3400.0,6.39,21.5,1,0
2494,30b5932,2019-10-02,45400.0,3.59,15.6,0,0
2495,30b8148,2019-09-23,56500.0,1.89,21.1,0,0
2497,30d00dd,2019-10-23,18900.0,3.59,23.7,0,0
2498,30d136d,2019-10-28,2100.0,6.39,15.7,0,0
2499,30de1cd,2019-10-28,7600.0,6.39,23.2,1,1
2500,30ec0a2,2019-09-26,28800.0,2.89,21.6,0,0
2501,30f282f,2019-10-08,20800.0,3.59,19.3,0,0
2504,30f9e28,2019-10-07,24800.0,2.89,23.1,0,0
2508,310d1db,2019-10-30,7800.0,6.39,27.5,0,0
2509,3111278,2019-10-31,4000.0,6.39,13.4,0,0
2510,31121d6,2019-10-16,19400.0,4.29,11.3,0,1
2511,3119f6c,2019-10-07,23500.0,3.59,14.4,0,0
2512,311b142,2019-10-24,5700.0,6.39,21.9,0,1
2513,311d6cc,2019-10-07,8800.0,6.39,16.2,0,0
2514,311e928,2019-10-21,4300.0,6.39,20.2,0,0
2520,314c29c,2019-10-24,41400.0,2.49,12.7,0,0
2522,314f841,2019-10-31,500.0,6.39,2.1,0,0
2524,31518a2,2019-10-28,24700.0,3.59,25.0,0,0
2528,315ce69,2019-09-26,69000.0,1.89,15.2,0,0
2529,315d3b1,2019-09-20,17900.0,3.59,18.9,0,1
2530,316354d,2019-10-17,1400.0,6.39,18.9,0,1
2534,316dec2,2019-09-12,9000.0,2.89,7.1,0,0
2535,3171c09,2019-10-08,7600.0,4.99,18.6,0,0
2537,3191f1b,2019-10-31,8300.0,5.69,18.0,0,0
2538,3199bfd,2019-09-13,66300.0,1.89,21.5,1,0
2539,3199c25,2019-10-08,69000.0,1.89,8.1,0,0
2544,31bd07e,2019-10-07,19300.0,3.59,18.9,0,0
2546,31cf166,2019-09-03,42000.0,2.19,34.0,0,0
2547,31d094f,2019-09-04,1300.0,6.39,23.3,0,0
2549,31d402f,2019-09-25,21600.0,3.59,22.3,0,0
2550,31d5611,2019-10-16,22100.0,3.59,19.0,0,0
2551,31db1b3,2019-10-28,2500.0,6.39,22.0,0,0
2553,31ec551,2019-10-16,40700.0,3.59,13.9,1,0
2557,3203482,2019-10-11,6900.0,4.29,4.0,0,0
2559,321048c,2019-10-28,84200.0,1.89,21.6,1,1
2560,3218359,2019-10-07,8700.0,4.99,34.0,0,1
2561,322b6af,2019-10-09,1500.0,1.89,0.0,1,0
2562,322c797,2019-10-30,24100.0,3.59,28.8,0,0
2565,323e445,2019-10-25,6800.0,4.99,7.2,0,0
2566,3246182,2019-10-28,13800.0,6.39,19.0,0,0
2572,3260141,2019-09-26,8900.0,4.99,24.9,1,0
2579,329bbf5,2019-10-30,4600.0,6.39,20.2,0,0
2580,329de9d,2019-10-11,28100.0,3.59,14.6,0,0
2582,329e797,2019-09-06,26800.0,2.89,21.6,1,0
2583,32a0a54,2019-10-07,55200.0,2.49,9.1,0,0
2585,32a53b8,2019-09-25,26200.0,2.89,15.8,0,1
2586,32a686e,2019-09-06,6200.0,4.99,30.6,0,0
2589,32c74f9,2019-10-31,10100.0,6.39,13.1,0,0
2590,32d0c1b,2019-10-11,23400.0,2.89,25.0,0,0
2591,32d28cb,2019-09-20,45500.0,2.89,24.4,0,0
2593,32dfe95,2019-09-10,20000.0,3.59,25.0,1,1
2594,32e0469,2019-10-16,4800.0,5.69,34.2,0,0
2599,33146b2,2019-10-31,1900.0,6.39,18.6,0,0
2601,3317ceb,2019-10-28,11000.0,4.99,24.2,1,1
2603,3351b97,2019-10-01,20300.0,3.59,14.3,0,0
2605,3352d32,2019-10-07,9500.0,6.39,16.4,0,0
2606,335b930,2019-10-16,21000.0,3.59,22.4,0,0
2607,335bb15,2019-10-21,7300.0,4.99,15.9,0,0
2608,335bee0,2019-09-26,5200.0,6.39,10.3,0,0
2609,336345b,2019-10-17,41400.0,1.89,8.5,0,0
2610,3363ce0,2019-10-07,7000.0,6.39,15.6,1,1
2611,3375160,2019-10-16,3000.0,6.39,19.1,1,1
2612,337a6e0,2019-10-30,5100.0,6.39,26.0,0,0
2613,33811f6,2019-10-23,7000.0,4.99,10.7,0,0
2614,3381ae7,2019-10-16,41400.0,2.49,15.1,0,0
2615,3393173,2019-09-25,40200.0,2.89,22.8,0,0
2616,3396f4c,2019-10-31,14500.0,6.39,19.3,0,1
2617,3398ffe,2019-10-07,13600.0,4.99,29.4,0,1
2619,33a2cfe,2019-10-01,48200.0,2.89,25.1,0,0
2621,33a97bc,2019-09-20,6200.0,4.99,16.0,0,0
2622,33b0a25,2019-09-02,5200.0,6.39,26.6,0,0
2625,33bcd88,2019-09-25,8600.0,4.99,16.7,0,1
2626,33be96d,2019-10-16,10800.0,5.69,18.5,0,0
2627,33bf5af,2019-10-17,46900.0,2.89,24.3,0,0
2628,33ca15d,2019-10-24,5900.0,6.39,32.8,1,0
2635,33ef235,2019-10-28,22200.0,3.59,27.5,0,0
2636,33fa067,2019-10-28,2600.0,6.39,35.3,1,0
2637,3404918,2019-09-05,8800.0,4.99,22.9,0,0
2638,340d328,2019-10-07,16400.0,4.99,19.0,1,0
2639,3411506,2019-09-10,6900.0,4.99,24.6,0,0
2640,34118b8,2019-10-02,34500.0,3.59,11.1,0,0
2643,3421fab,2019-10-28,3600.0,6.39,20.2,0,0
2646,3432178,2019-10-07,25200.0,2.89,21.5,0,0
2648,3436143,2019-09-20,16000.0,4.99,9.5,1,0
2649,343a185,2019-10-16,4800.0,6.39,21.8,0,1
2654,3456b17,2019-09-23,9400.0,4.99,26.3,0,1
2657,3460afa,2019-10-07,8000.0,4.99,29.7,1,0
2658,3463c6d,2019-10-07,69000.0,1.89,18.5,0,0
2662,347a33b,2019-10-29,34500.0,2.89,23.1,0,1
2663,347c12e,2019-09-23,13800.0,4.99,18.8,0,0
2665,347dc12,2019-10-28,63300.0,1.89,15.9,0,0
2666,347f709,2019-10-07,43200.0,3.59,14.1,0,0
2667,3480299,2019-10-28,8700.0,6.39,22.3,0,0
2668,3489324,2019-10-16,27800.0,2.89,21.8,0,0
2669,348c088,2019-10-30,10000.0,4.29,8.1,0,0
2674,349c29f,2019-10-17,31200.0,3.59,18.6,0,0
2675,349f7a7,2019-10-04,13600.0,4.99,21.2,0,0
2676,34af2e5,2019-09-18,33900.0,2.89,25.8,0,0
2678,34b0d5f,2019-10-25,1800.0,6.39,20.7,0,0
2680,34dc21b,2019-10-28,6900.0,6.39,12.9,0,0
2681,34dcdeb,2019-09-26,10900.0,4.99,23.8,0,0
2684,35016d7,2019-09-06,2800.0,4.99,11.1,0,0
2686,350f8d4,2019-10-21,1300.0,6.39,16.2,0,1
2689,351ea85,2019-10-16,51100.0,2.89,34.5,0,1
2691,35225d7,2019-10-28,9400.0,6.39,24.6,1,0
2692,352fa8f,2019-09-18,6900.0,4.99,10.9,0,0
2693,3533dcf,2019-10-23,42400.0,3.59,13.5,0,0
2694,353508e,2019-10-02,23800.0,2.89,16.1,0,0
2696,3544af2,2019-10-07,2200.0,6.39,23.5,0,0
2698,3551ee5,2019-10-24,138000.0,2.19,19.3,0,0
2699,355473e,2019-09-20,60700.0,1.89,17.7,0,0
2701,355ea59,2019-10-31,1300.0,6.39,23.6,0,0
2706,356d3bc,2019-10-21,13800.0,4.29,10.3,0,0
2710,357f569,2019-10-16,32000.0,2.89,23.0,1,1
2711,35829eb,2019-10-07,29000.0,2.89,32.7,0,0
2712,3583507,2019-09-18,4100.0,6.39,25.1,1,1
2713,358dcc6,2019-09-20,6900.0,4.99,30.8,0,0
2718,359c9a2,2019-09-23,8300.0,4.99,26.1,0,0
2719,359dc12,2019-10-30,5500.0,6.39,21.6,0,0
2720,35a0e1d,2019-09-17,700.0,4.99,3.0,0,0
2721,35a2966,2019-10-30,4400.0,6.39,34.9,0,0
2723,35a940f,2019-10-07,27600.0,2.89,21.5,0,0
2724,35b4084,2019-10-16,27600.0,2.89,14.8,1,0
2726,35c21c1,2019-10-28,44200.0,3.59,22.9,0,0
2727,35c43fc,2019-10-08,5100.0,6.39,16.0,0,0
2729,35d31af,2019-09-05,12400.0,4.29,22.2,0,0
2734,35f076f,2019-09-25,69000.0,1.89,26.3,0,0
2735,35f0822,2019-09-25,30400.0,2.89,19.0,0,0
2738,35f93e3,2019-10-11,31400.0,2.89,13.5,0,0
2740,35fa391,2019-09-25,49700.0,2.89,20.1,0,0
2741,35fa722,2019-10-17,5900.0,6.39,14.7,0,0
2743,3603b85,2019-09-12,3400.0,6.39,33.1,0,0
2744,36047d5,2019-10-01,9700.0,4.99,10.5,0,0
2745,36071cc,2019-10-08,27600.0,1.89,7.1,0,0
2746,3607fb6,2019-10-17,16600.0,3.59,19.8,1,0
2748,360a4c2,2019-09-13,5500.0,4.99,25.5,0,0
2749,3613c87,2019-10-21,6200.0,4.99,16.7,0,0
2751,361fc63,2019-10-21,8300.0,4.99,27.3,0,0
2753,3625b2e,2019-09-13,4100.0,4.99,19.3,1,0
2755,362d0f6,2019-10-10,7400.0,4.99,38.1,0,0
2756,362f055,2019-10-07,34500.0,2.89,17.3,1,1
2757,363002f,2019-10-21,4100.0,6.39,16.8,0,0
2759,363198f,2019-10-24,24800.0,2.89,25.9,0,0
2762,363907e,2019-10-16,4000.0,5.69,20.9,0,1
2766,36488a4,2019-09-23,18800.0,3.59,14.8,0,0
2767,364cfc7,2019-10-07,36800.0,2.89,17.3,0,0
2768,36510a9,2019-10-08,5500.0,6.39,15.8,0,1
2769,3658499,2019-10-15,55200.0,2.49,13.6,1,0
2771,3660c40,2019-10-10,5900.0,4.99,17.4,0,0
2772,3664cda,2019-10-28,2600.0,6.39,21.7,0,1
2775,366c2fa,2019-10-28,9700.0,6.39,15.0,0,0
2776,366ed2c,2019-09-06,22100.0,2.89,22.9,1,1
2778,36784b1,2019-10-11,8300.0,6.39,8.7,0,0
2779,367b3cd,2019-10-28,3100.0,6.39,16.6,0,0
2780,367c266,2019-10-31,4600.0,6.39,16.6,0,0
2781,367d1bd,2019-10-31,3300.0,6.39,21.8,0,0
2782,367dc07,2019-09-26,13000.0,4.99,20.3,0,0
2783,3685267,2019-10-02,22100.0,2.89,22.5,1,1
2785,3686277,2019-10-28,4900.0,6.39,17.4,0,1
2786,368997f,2019-10-30,16200.0,4.29,23.6,0,0
2787,368fc53,2019-10-21,2600.0,6.39,16.6,0,0
2788,3691807,2019-10-16,20700.0,2.49,7.6,0,0
2789,3695155,2019-09-23,48500.0,2.89,16.9,0,0
2791,3697eea,2019-10-29,4700.0,6.39,15.4,0,1
2792,36a0e04,2019-10-08,27600.0,2.89,13.8,0,0
2793,36a13ad,2019-10-09,2800.0,6.39,11.9,1,0
2794,36a2123,2019-09-20,4900.0,6.39,21.6,0,1
2795,36a2e52,2019-10-28,138000.0,1.89,11.4,0,0
2796,36a6963,2019-10-28,5000.0,6.39,18.4,0,1
2798,36abcf3,2019-10-16,26100.0,4.29,12.1,0,0
2799,36b017c,2019-10-23,3000.0,6.39,22.3,0,1
2801,36c3465,2019-10-16,8000.0,6.39,22.0,0,0
2802,36c4300,2019-10-28,13800.0,4.99,31.6,1,1
2803,36d40d8,2019-09-23,34900.0,2.89,25.9,1,1
2805,36d58d8,2019-09-03,20600.0,3.59,23.8,0,0
2806,36dbd3d,2019-09-13,30000.0,2.89,20.8,0,0
2808,36ee944,2019-10-28,43000.0,2.89,16.3,0,0
2809,36f04ff,2019-09-23,5500.0,4.99,22.5,0,0
2811,36f65d5,2019-10-09,19700.0,3.59,36.8,0,0
2813,36fa09d,2019-10-16,3700.0,6.39,21.0,0,0
2814,36febac,2019-09-26,15700.0,4.99,12.3,0,0
2817,371ddec,2019-09-02,6600.0,4.99,29.8,0,0
2818,3721360,2019-10-07,7600.0,6.39,14.1,0,0
2819,3722375,2019-09-25,9500.0,4.99,26.2,1,1
2820,3725785,2019-10-16,11600.0,6.39,18.7,0,0
2822,3727d61,2019-09-25,41600.0,2.89,20.7,0,0
2823,372e1de,2019-09-18,3300.0,6.39,26.1,0,0
2826,373886b,2019-09-10,60400.0,1.89,20.6,0,0
2827,373a3f3,2019-09-19,13800.0,2.89,8.4,1,1
2829,373e61e,2019-10-15,1300.0,6.39,12.7,0,0
2832,3746d2b,2019-09-25,69000.0,1.89,14.2,0,0
2833,374997f,2019-09-20,69000.0,1.89,10.1,0,0
2834,376148f,2019-10-28,2200.0,5.69,8.4,0,0
2835,3762748,2019-09-25,25200.0,2.89,20.6,0,0
2836,3764d2d,2019-10-07,24800.0,3.59,13.0,0,0
2837,3766a27,2019-10-24,4100.0,4.99,14.6,0,0
2838,376988e,2019-10-08,15200.0,4.99,10.8,0,0
2839,376ca72,2019-10-21,8700.0,6.39,15.6,0,0
2841,376e3d0,2019-09-20,48300.0,2.89,15.4,0,0
2843,3780173,2019-09-25,5500.0,3.59,6.0,0,0
2845,3789497,2019-09-26,17900.0,3.59,27.3,0,1
2846,378bcd2,2019-10-16,11000.0,4.99,18.2,1,0
2849,379ccf6,2019-10-28,8300.0,6.39,22.8,0,1
2850,37a09aa,2019-10-07,25200.0,2.89,22.3,0,0
2851,37a2e16,2019-10-03,9000.0,4.99,14.6,0,0
2852,37a9710,2019-09-12,6300.0,4.99,27.1,0,0
2853,37a9a92,2019-10-24,2900.0,6.39,15.9,0,0
2858,37c355e,2019-09-19,26500.0,2.89,19.8,0,0
2859,37cf5d0,2019-09-23,6900.0,4.99,15.6,0,0
2860,37d015e,2019-09-20,38400.0,2.89,16.8,1,1
2861,37e30a7,2019-09-20,16600.0,2.89,12.6,1,1
2862,37ebe28,2019-10-07,27600.0,2.89,10.8,1,1
2864,37ec556,2019-10-31,2200.0,6.39,28.8,0,0
2866,37f36d7,2019-10-07,38100.0,2.89,22.7,0,0
2867,37f39c2,2019-10-07,3500.0,6.39,10.5,1,0
2868,37f6052,2019-09-23,3400.0,4.99,10.3,0,0
2870,37fdd5f,2019-09-26,4400.0,6.39,30.0,0,0
2873,38105eb,2019-10-07,16400.0,4.99,15.7,1,1
2875,3817749,2019-10-07,34500.0,2.89,19.5,0,0
2878,381fd7c,2019-10-31,1200.0,6.39,18.6,1,1
2883,382aa8e,2019-10-08,37300.0,2.19,36.1,0,0
2884,382fed9,2019-10-01,6900.0,4.99,23.7,0,0
2892,38565df,2019-10-30,20800.0,4.99,17.8,0,0
2893,385987d,2019-10-28,8100.0,6.39,25.8,0,0
2895,385cdc2,2019-09-20,46900.0,2.89,17.7,0,0
2896,385fbba,2019-10-09,1500.0,6.39,14.9,0,0
2898,3864a97,2019-09-09,4800.0,6.39,28.0,0,0
2900,3870132,2019-09-25,10800.0,4.99,20.7,1,0
2902,3883fb0,2019-09-25,69000.0,1.89,10.9,0,0
2903,3888e9f,2019-10-28,3200.0,6.39,19.4,0,0
2905,3890902,2019-10-07,20700.0,3.59,23.7,0,0
2906,389f69a,2019-09-20,41400.0,1.89,7.6,0,0
2908,38acb55,2019-09-12,9500.0,4.99,24.3,0,0
2909,38b21e4,2019-10-30,30800.0,3.59,17.8,0,0
2910,38b82e6,2019-09-26,34900.0,2.89,30.7,0,0
2912,38bc555,2019-10-21,20000.0,4.99,18.4,0,0
2913,38bfad0,2019-10-17,1300.0,6.39,9.8,0,0
2914,38c6711,2019-09-25,41400.0,2.89,17.7,0,0
2915,38c6c50,2019-09-25,3400.0,6.39,4.2,0,0
2917,38c8f4e,2019-09-05,41400.0,2.19,19.7,0,0
2918,38cebdb,2019-09-02,5500.0,6.39,26.1,0,0
2919,38d0cbe,2019-10-07,8900.0,4.99,27.1,1,1
2920,38dd38f,2019-09-20,7700.0,4.99,17.8,0,0
2921,38e5efe,2019-10-16,15500.0,6.39,15.5,0,0
2922,38ea900,2019-09-23,4000.0,6.39,25.4,0,0
2925,38f7251,2019-10-30,2600.0,6.39,15.2,0,1
2926,38f9630,2019-10-21,9000.0,4.99,25.7,0,0
2927,38ff8bd,2019-10-21,2300.0,5.69,27.7,0,0
2928,3900ef9,2019-09-26,8600.0,4.99,30.9,0,0
2929,390469a,2019-09-25,4000.0,6.39,20.4,1,1
2931,390974c,2019-09-25,17900.0,3.59,17.8,0,0
2932,390e617,2019-10-28,8300.0,4.99,16.4,0,0
2933,39113b3,2019-10-24,14900.0,4.29,22.7,0,0
2935,3913b31,2019-09-19,24700.0,2.89,25.5,0,1
2937,3918051,2019-10-25,51700.0,2.89,15.1,0,0
2938,391a6ce,2019-10-24,17900.0,3.59,29.5,0,0
2939,391f786,2019-10-16,2100.0,6.39,9.2,1,1
2940,39294f2,2019-09-25,43900.0,2.89,19.4,0,0
2941,3930384,2019-10-21,10900.0,6.39,22.5,1,1
2943,3934d52,2019-09-23,16600.0,3.59,17.2,1,1
2944,393ad8a,2019-10-30,2100.0,6.39,10.6,0,0
2946,394a5cc,2019-09-20,6500.0,4.99,28.6,0,1
2949,3953320,2019-10-17,20300.0,4.29,13.9,1,1
2950,3959fd9,2019-09-23,39100.0,2.89,14.4,0,0
2951,39629a2,2019-10-07,3500.0,6.39,18.4,0,0
2952,39654f4,2019-10-07,69000.0,1.89,19.9,0,0
2953,3967d77,2019-10-16,9000.0,4.99,22.8,0,0
2954,3969163,2019-10-07,8300.0,4.99,14.1,0,0
2955,3970d33,2019-10-16,900.0,6.39,18.5,0,0
2956,3973690,2019-10-28,21900.0,4.99,24.9,0,0
2957,3976a6f,2019-09-17,13800.0,2.89,17.2,0,0
2958,397c673,2019-10-08,11300.0,6.39,19.3,0,0
2959,397df68,2019-10-23,50000.0,2.89,23.5,0,0
2961,39913a5,2019-09-18,5500.0,4.99,18.4,0,0
2962,3991b64,2019-09-20,13800.0,3.59,16.6,0,0
2963,39a0496,2019-10-28,8200.0,6.39,16.2,0,0
2965,39a0f17,2019-10-28,2800.0,6.39,20.6,0,1
2966,39a192f,2019-10-28,3400.0,6.39,19.4,0,0
2967,39a31a7,2019-10-25,4800.0,6.39,15.0,0,1
2969,39acd0c,2019-10-21,11800.0,6.39,19.0,0,1
2970,39ad8fd,2019-10-28,5500.0,6.39,24.1,0,0
2973,39b7deb,2019-09-20,9900.0,4.99,17.1,0,1
2974,39ba736,2019-10-15,13800.0,4.99,18.9,0,0
2975,39c3624,2019-09-25,5100.0,6.39,14.8,0,0
2976,39c946f,2019-10-31,1400.0,6.39,22.0,0,0
2977,39d7e8f,2019-09-20,10900.0,4.99,7.0,0,1
2978,39daec9,2019-10-10,12200.0,4.99,23.0,0,1
2981,39ea42a,2019-09-26,24100.0,2.89,17.2,0,0
2982,39eceed,2019-09-20,12200.0,4.99,25.4,0,0
2984,39f419b,2019-10-31,23500.0,2.89,19.4,0,0
2986,39fb7e9,2019-10-28,4700.0,6.39,23.0,0,0
2989,3a01949,2019-10-16,6900.0,4.99,29.5,0,0
2990,3a14bc4,2019-10-28,4400.0,6.39,27.5,0,0
2992,3a20605,2019-10-07,5600.0,6.39,7.8,0,0
2993,3a2158a,2019-09-30,26000.0,3.59,13.6,0,0
2994,3a229c3,2019-09-02,9300.0,4.99,28.7,0,0
2996,3a3d110,2019-09-25,23900.0,2.89,24.8,0,0
2998,3a42140,2019-10-21,17900.0,4.29,13.4,0,0
3000,3a49b81,2019-10-28,19000.0,4.99,23.4,1,1
3002,3a56537,2019-10-18,9700.0,6.39,35.8,0,0
3005,3a69322,2019-09-25,24800.0,2.89,17.8,1,1
3006,3a6d479,2019-10-30,37300.0,2.89,21.1,1,1
3007,3a6dc07,2019-10-23,9300.0,4.99,14.5,0,0
3008,3a72105,2019-09-12,34500.0,2.89,28.3,0,0
3009,3a794eb,2019-10-24,41400.0,2.49,8.3,0,0
3010,3a7b3df,2019-09-26,30400.0,2.89,21.1,0,0
3016,3a9574c,2019-09-09,16600.0,3.59,28.9,0,0
3017,3a98742,2019-10-28,26200.0,2.89,18.1,0,0
3019,3aaf194,2019-09-10,5800.0,4.99,26.2,0,0
3020,3ab1502,2019-10-21,12400.0,5.69,25.9,0,0
3021,3ab48e5,2019-10-21,11900.0,4.99,20.0,0,0
3024,3ac16bc,2019-10-08,6900.0,4.29,14.6,0,0
3028,3aca3f5,2019-10-11,13800.0,4.99,28.7,0,0
3029,3acb2ad,2019-10-28,14300.0,6.39,18.1,0,0
3030,3ad1a26,2019-10-24,2300.0,5.69,14.1,1,0
3032,3ad8e1e,2019-09-05,69000.0,1.89,11.5,1,0
3033,3ae355e,2019-10-28,5300.0,6.39,18.7,0,0
3034,3ae3b6f,2019-10-08,21300.0,3.59,19.8,0,0
3037,3af3e21,2019-09-30,8900.0,4.99,14.0,0,0
3041,3b0aaff,2019-10-02,15600.0,6.39,13.0,0,0
3042,3b146e4,2019-10-31,5900.0,6.39,31.1,0,0
3044,3b281ca,2019-10-21,1500.0,6.39,20.1,0,0
3045,3b2b243,2019-10-08,8300.0,6.39,16.4,0,0
3046,3b2d480,2019-10-24,6900.0,1.89,2.5,1,1
3048,3b37e08,2019-10-15,10600.0,4.99,7.7,0,0
3049,3b39263,2019-10-16,10700.0,4.99,12.6,0,0
3051,3b4a545,2019-10-07,12800.0,4.99,17.5,0,0
3052,3b54e2d,2019-09-23,31700.0,2.89,16.8,1,1
3054,3b724e5,2019-10-16,41400.0,2.49,11.0,0,0
3055,3b7432b,2019-10-16,16600.0,3.59,16.9,0,0
3056,3b7d6d7,2019-10-16,6600.0,5.69,15.1,0,1
3058,3b96a8a,2019-10-28,8200.0,6.39,17.8,1,1
3059,3b97c96,2019-09-25,27600.0,2.89,15.2,0,0
3060,3b9bae0,2019-10-16,18900.0,3.59,25.4,0,0
3061,3ba3311,2019-09-26,11600.0,4.29,23.2,1,1
3062,3ba65f5,2019-10-16,6300.0,6.39,22.9,0,1
3063,3babeb8,2019-10-07,3600.0,6.39,11.9,0,0
3064,3bc2029,2019-09-26,11700.0,4.99,15.1,0,0
3065,3bcadcd,2019-09-05,10400.0,4.99,22.8,1,1
3066,3be2e0d,2019-10-28,24700.0,3.59,32.3,0,0
3072,3bf85fb,2019-10-21,26500.0,3.59,13.1,0,0
3073,3bfbeab,2019-10-11,9100.0,4.99,10.8,1,1
3075,3c06cda,2019-10-07,6800.0,6.39,17.4,0,0
3076,3c0990f,2019-09-23,6900.0,4.99,19.8,1,1
3077,3c18d37,2019-09-04,3600.0,6.39,31.8,1,1
3078,3c1a23d,2019-10-24,4100.0,5.69,26.6,0,0
3080,3c1f8ba,2019-10-11,17400.0,3.59,25.7,0,0
3081,3c208ae,2019-10-21,10700.0,4.99,32.0,0,0
3082,3c29f8f,2019-09-04,32300.0,2.89,21.6,0,0
3083,3c2a49f,2019-10-21,3800.0,5.69,13.1,0,1
3084,3c2dac7,2019-10-31,4500.0,6.39,23.3,0,0
3085,3c4255a,2019-09-20,15700.0,4.99,7.1,0,0
3086,3c46530,2019-09-11,12400.0,4.29,22.3,0,0
3088,3c51cf2,2019-10-16,10000.0,5.69,17.3,0,0
3089,3c520bc,2019-09-26,3000.0,6.39,14.8,0,0
3090,3c535b9,2019-10-08,7600.0,4.99,18.6,0,0
3091,3c56049,2019-09-30,22200.0,2.89,18.5,0,0
3093,3c59063,2019-09-30,37300.0,2.89,21.1,0,0
3094,3c5aeb9,2019-10-28,24600.0,3.59,20.2,0,0
3095,3c65eae,2019-09-20,7900.0,4.99,21.1,0,0
3096,3c6a58d,2019-09-23,39400.0,2.89,22.6,0,0
3101,3c79ed3,2019-10-30,1400.0,5.69,27.8,0,1
3103,3c7c5c3,2019-09-18,19200.0,3.59,19.0,0,0
3105,3c832fe,2019-10-15,8800.0,6.39,17.7,0,0
3108,3c9b400,2019-10-30,9000.0,6.39,20.7,0,0
3109,3c9caff,2019-09-05,32300.0,2.89,24.1,0,0
3110,3ca06eb,2019-10-07,6300.0,6.39,19.1,0,0
3112,3ca39c0,2019-10-07,13600.0,4.99,16.6,0,0
3114,3cad894,2019-09-16,60700.0,2.19,20.2,0,0
3115,3cae939,2019-09-25,35900.0,2.19,25.7,0,0
3116,3cb21c9,2019-09-20,16100.0,4.99,22.8,0,1
3119,3cc3ab7,2019-10-28,1800.0,6.39,19.0,0,0
3120,3cc77af,2019-10-30,12900.0,4.99,24.6,1,1
3122,3cceafd,2019-10-28,5500.0,6.39,24.7,0,0
3123,3cda824,2019-09-20,23400.0,2.89,19.2,0,0
3126,3cf0585,2019-10-11,17800.0,3.59,20.5,0,0
3128,3cf89fa,2019-10-25,5500.0,6.39,20.0,0,0
3129,3cfe391,2019-10-30,2800.0,6.39,21.4,0,0
3131,3d0608b,2019-10-03,6900.0,2.89,7.1,0,0
3132,3d09554,2019-10-21,5900.0,6.39,21.4,0,0
3133,3d0b94a,2019-10-28,10400.0,6.39,22.4,0,0
3134,3d0d171,2019-10-07,27400.0,2.89,21.7,0,0
3137,3d1db8d,2019-10-02,10400.0,4.99,24.7,0,0
3138,3d26110,2019-10-07,9700.0,6.39,22.1,0,0
3140,3d2a1c6,2019-10-28,13500.0,4.99,19.3,0,0
3141,3d39f3d,2019-09-02,8000.0,4.99,29.1,0,0
