,client_id,mes,tpv_,margem_tpv_,data_de_desembolso_
23280,2990d2f,2019-02-28,19198.26,284.16,2019-09-05
23281,2990d2f,2019-03-31,21145.32,293.22,2019-09-05
23282,2990d2f,2019-04-30,20715.4,331.71,2019-09-05
23283,2990d2f,2019-05-31,19288.29,294.75,2019-09-05
23284,2990d2f,2019-06-30,13742.13,243.58,2019-09-05
23285,2990d2f,2019-07-31,16551.86,284.01,2019-09-05
23286,2990d2f,2019-08-31,18463.62,318.27,2019-09-05
23310,299f154,2018-09-30,140904.26,752.85,2019-09-10
23311,299f154,2018-10-31,192504.75,1324.09,2019-09-10
23312,299f154,2018-11-30,179003.96,1206.46,2019-09-10
23313,299f154,2018-12-31,196338.34,1277.22,2019-09-10
23314,299f154,2019-01-31,177737.86,1108.82,2019-09-10
23315,299f154,2019-02-28,189455.6,1203.22,2019-09-10
23316,299f154,2019-03-31,215542.62,1383.58,2019-09-10
23317,299f154,2019-04-30,129224.48,792.86,2019-09-10
23318,299f154,2019-05-31,112297.71,490.81,2019-09-10
23319,299f154,2019-06-30,110666.52,448.19,2019-09-10
23320,299f154,2019-07-31,101057.11,453.74,2019-09-10
23321,299f154,2019-08-31,98771.13,363.49,2019-09-10
23322,299f501,2018-09-30,11782.42,109.9,2019-09-05
23323,299f501,2018-10-31,9416.39,89.47,2019-09-05
23324,299f501,2018-11-30,13991.27,159.82,2019-09-05
23325,299f501,2018-12-31,7610.59,72.05,2019-09-05
23326,299f501,2019-01-31,9463.26,86.63,2019-09-05
23327,299f501,2019-02-28,8615.07,87.86,2019-09-05
23328,299f501,2019-03-31,11698.71,115.91,2019-09-05
23329,299f501,2019-04-30,9923.73,95.55,2019-09-05
23330,299f501,2019-05-31,9803.2,86.94,2019-09-05
23331,299f501,2019-06-30,8822.8,80.24,2019-09-05
23332,299f501,2019-07-31,10631.34,82.14,2019-09-05
23333,299f501,2019-08-31,9168.85,62.46,2019-09-05
23334,29a02a7,2018-10-31,1360.24,7.66,2019-10-07
23335,29a02a7,2018-11-30,12782.91,103.42,2019-10-07
23336,29a02a7,2018-12-31,16774.13,137.15,2019-10-07
23337,29a02a7,2019-01-31,23127.5,170.15,2019-10-07
23338,29a02a7,2019-02-28,18060.78,138.47,2019-10-07
23339,29a02a7,2019-03-31,25426.45,198.07,2019-10-07
23340,29a02a7,2019-04-30,25848.3,200.25,2019-10-07
23341,29a02a7,2019-05-31,18766.16,152.1,2019-10-07
23342,29a02a7,2019-06-30,18638.71,129.5,2019-10-07
23343,29a02a7,2019-07-31,26437.59,171.48,2019-10-07
23344,29a02a7,2019-08-31,20911.84,166.9,2019-10-07
23345,29a02a7,2019-09-30,19101.28,136.82,2019-10-07
23367,29aacf9,2018-09-30,905.24,13.73,2019-09-20
23368,29aacf9,2018-10-31,354.96,6.02,2019-09-20
23369,29aacf9,2018-11-30,781.48,11.5,2019-09-20
23370,29aacf9,2018-12-31,5028.12,71.14,2019-09-20
23371,29aacf9,2019-01-31,946.43,11.65,2019-09-20
23372,29aacf9,2019-02-28,2564.53,36.7,2019-09-20
23373,29aacf9,2019-03-31,1890.08,27.08,2019-09-20
23374,29aacf9,2019-04-30,3015.42,42.02,2019-09-20
23375,29aacf9,2019-05-31,8057.07,76.99,2019-09-20
23376,29aacf9,2019-06-30,13267.41,125.33,2019-09-20
23377,29aacf9,2019-07-31,11319.39,111.14,2019-09-20
23378,29aacf9,2019-08-31,9976.29,103.11,2019-09-20
23403,29c1fe9,2018-10-31,63261.05,1084.83,2019-10-28
23404,29c1fe9,2018-11-30,39514.61,675.43,2019-10-28
23405,29c1fe9,2018-12-31,60461.53,991.52,2019-10-28
23406,29c1fe9,2019-01-31,52632.23,898.28,2019-10-28
23407,29c1fe9,2019-02-28,81475.57,1393.96,2019-10-28
23408,29c1fe9,2019-03-31,94537.79,1640.71,2019-10-28
23409,29c1fe9,2019-04-30,108547.09,1874.14,2019-10-28
23410,29c1fe9,2019-05-31,118579.72,2042.19,2019-10-28
23411,29c1fe9,2019-06-30,134106.17,2317.87,2019-10-28
23412,29c1fe9,2019-07-31,156700.2,2707.89,2019-10-28
23413,29c1fe9,2019-08-31,145795.97,2528.71,2019-10-28
23414,29c1fe9,2019-09-30,143486.7,2467.32,2019-10-28
23480,29e1b55,2018-09-30,20891.31,232.76,2019-09-25
23481,29e1b55,2018-10-31,9433.41,118.55,2019-09-25
23482,29e1b55,2018-11-30,14680.38,201.18,2019-09-25
23483,29e1b55,2018-12-31,12158.25,144.82,2019-09-25
23484,29e1b55,2019-01-31,13366.68,190.98,2019-09-25
23485,29e1b55,2019-02-28,10091.13,121.51,2019-09-25
23486,29e1b55,2019-03-31,32123.88,423.39,2019-09-25
23487,29e1b55,2019-04-30,15669.57,198.31,2019-09-25
23488,29e1b55,2019-05-31,30064.59,356.57,2019-09-25
23489,29e1b55,2019-06-30,28878.78,424.43,2019-09-25
23490,29e1b55,2019-07-31,26138.28,309.24,2019-09-25
23491,29e1b55,2019-08-31,21392.43,267.7,2019-09-25
23492,29e41cd,2018-09-30,22258.95,279.68,2019-09-26
23493,29e41cd,2018-10-31,21743.04,262.26,2019-09-26
23494,29e41cd,2018-11-30,20240.55,250.87,2019-09-26
23495,29e41cd,2018-12-31,20907.84,230.11,2019-09-26
23496,29e41cd,2019-01-31,23697.93,301.93,2019-09-26
23497,29e41cd,2019-02-28,29970.63,412.54,2019-09-26
23498,29e41cd,2019-03-31,22737.88,291.1,2019-09-26
23499,29e41cd,2019-04-30,23784.5,279.81,2019-09-26
23500,29e41cd,2019-05-31,25932.52,283.76,2019-09-26
23501,29e41cd,2019-06-30,24684.08,272.66,2019-09-26
23502,29e41cd,2019-07-31,18856.38,187.02,2019-09-26
23503,29e41cd,2019-08-31,28985.79,353.04,2019-09-26
23504,29ec387,2018-10-31,22170.21,362.91,2019-10-07
23505,29ec387,2018-11-30,29056.26,469.31,2019-10-07
23506,29ec387,2018-12-31,28699.91,434.55,2019-10-07
23507,29ec387,2019-01-31,48810.74,760.47,2019-10-07
23508,29ec387,2019-02-28,24504.42,414.0,2019-10-07
23509,29ec387,2019-03-31,31387.86,492.96,2019-10-07
23510,29ec387,2019-04-30,38043.01,626.63,2019-10-07
23511,29ec387,2019-05-31,43691.4,448.64,2019-10-07
23512,29ec387,2019-06-30,33769.92,289.44,2019-10-07
23513,29ec387,2019-07-31,34390.23,309.9,2019-10-07
23514,29ec387,2019-08-31,47633.2,398.74,2019-10-07
23515,29ec387,2019-09-30,42522.89,362.05,2019-10-07
23574,2a07373,2018-10-31,23885.73,301.54,2019-10-07
23575,2a07373,2018-11-30,19020.79,242.85,2019-10-07
23576,2a07373,2018-12-31,15296.98,189.29,2019-10-07
23577,2a07373,2019-01-31,9174.1,114.13,2019-10-07
23578,2a07373,2019-02-28,7184.75,88.5,2019-10-07
23579,2a07373,2019-03-31,2978.01,35.72,2019-10-07
23580,2a07373,2019-04-30,2690.48,29.4,2019-10-07
23581,2a07373,2019-05-31,2991.93,34.93,2019-10-07
23582,2a07373,2019-06-30,2943.21,35.65,2019-10-07
23583,2a07373,2019-07-31,2592.6,30.43,2019-10-07
23584,2a07373,2019-08-31,3944.14,45.86,2019-10-07
23585,2a07373,2019-09-30,4065.08,47.32,2019-10-07
23586,2a081c2,2019-01-31,4597.0,55.7,2019-10-02
23587,2a081c2,2019-02-28,21678.88,279.22,2019-10-02
23588,2a081c2,2019-03-31,19202.75,171.64,2019-10-02
23589,2a081c2,2019-04-30,28581.39,297.25,2019-10-02
23590,2a081c2,2019-05-31,17066.53,198.44,2019-10-02
23591,2a081c2,2019-06-30,20652.76,266.2,2019-10-02
23592,2a081c2,2019-07-31,15700.72,201.93,2019-10-02
23593,2a081c2,2019-08-31,20469.97,193.47,2019-10-02
23594,2a081c2,2019-09-30,13984.73,115.91,2019-10-02
23595,2a08308,2019-01-31,315.59,4.28,2019-10-28
23596,2a08308,2019-02-28,776.48,11.31,2019-10-28
23597,2a08308,2019-03-31,840.86,11.63,2019-10-28
23598,2a08308,2019-04-30,480.07,6.16,2019-10-28
23599,2a08308,2019-05-31,790.83,11.6,2019-10-28
23600,2a08308,2019-06-30,2069.38,30.4,2019-10-28
23601,2a08308,2019-07-31,4313.29,66.61,2019-10-28
23602,2a08308,2019-08-31,6847.25,110.01,2019-10-28
23603,2a08308,2019-09-30,8503.9,137.07,2019-10-28
23604,2a099b3,2018-10-31,30635.74,388.49,2019-10-08
23605,2a099b3,2018-11-30,21360.85,286.68,2019-10-08
23606,2a099b3,2018-12-31,11408.03,141.88,2019-10-08
23607,2a099b3,2019-01-31,20791.7,261.58,2019-10-08
23608,2a099b3,2019-02-28,31501.33,424.78,2019-10-08
23609,2a099b3,2019-03-31,23963.89,303.77,2019-10-08
23610,2a099b3,2019-04-30,27043.86,344.57,2019-10-08
23611,2a099b3,2019-05-31,32083.13,450.42,2019-10-08
23612,2a099b3,2019-06-30,24869.59,250.22,2019-10-08
23613,2a099b3,2019-07-31,39248.11,342.58,2019-10-08
23614,2a099b3,2019-08-31,34264.65,300.7,2019-10-08
23615,2a099b3,2019-09-30,25548.85,232.41,2019-10-08
23628,2a14dd1,2018-09-30,19202.85,216.88,2019-09-25
23629,2a14dd1,2018-10-31,25977.33,307.43,2019-09-25
23630,2a14dd1,2018-11-30,27898.21,332.16,2019-09-25
23631,2a14dd1,2018-12-31,32540.06,379.6,2019-09-25
23632,2a14dd1,2019-01-31,13218.56,142.87,2019-09-25
23633,2a14dd1,2019-02-28,37010.8,424.99,2019-09-25
23634,2a14dd1,2019-03-31,18389.19,199.61,2019-09-25
23635,2a14dd1,2019-04-30,13762.68,157.75,2019-09-25
23636,2a14dd1,2019-05-31,31683.74,330.13,2019-09-25
23637,2a14dd1,2019-06-30,36442.75,405.74,2019-09-25
23638,2a14dd1,2019-07-31,14314.38,152.35,2019-09-25
23639,2a14dd1,2019-08-31,20679.59,235.52,2019-09-25
23662,2a2a74a,2019-03-31,1546.91,16.07,2019-10-30
23663,2a2a74a,2019-04-30,10592.54,96.12,2019-10-30
23664,2a2a74a,2019-05-31,13577.37,129.65,2019-10-30
23665,2a2a74a,2019-06-30,30409.49,290.02,2019-10-30
23666,2a2a74a,2019-07-31,15199.51,145.49,2019-10-30
23667,2a2a74a,2019-08-31,11218.62,110.91,2019-10-30
23668,2a2a74a,2019-09-30,8141.89,81.48,2019-10-30
23669,2a3eef7,2018-09-30,10266.0,184.01,2019-09-25
23670,2a3eef7,2018-10-31,16357.05,309.8,2019-09-25
23671,2a3eef7,2018-11-30,8369.4,165.9,2019-09-25
23672,2a3eef7,2018-12-31,11405.79,201.73,2019-09-25
23673,2a3eef7,2019-01-31,12432.3,206.96,2019-09-25
23674,2a3eef7,2019-02-28,15146.88,265.9,2019-09-25
23675,2a3eef7,2019-03-31,7212.39,141.27,2019-09-25
23676,2a3eef7,2019-04-30,11277.81,223.1,2019-09-25
23677,2a3eef7,2019-05-31,17169.71,244.72,2019-09-25
23678,2a3eef7,2019-06-30,13937.4,200.61,2019-09-25
23679,2a3eef7,2019-07-31,8117.97,118.12,2019-09-25
23680,2a3eef7,2019-08-31,15889.68,222.35,2019-09-25
23681,2a421e5,2018-09-30,27225.97,251.56,2019-09-25
23682,2a421e5,2018-10-31,21485.1,227.0,2019-09-25
23683,2a421e5,2018-11-30,38249.13,457.74,2019-09-25
23684,2a421e5,2018-12-31,33197.19,412.45,2019-09-25
23685,2a421e5,2019-01-31,9069.39,95.01,2019-09-25
23686,2a421e5,2019-02-28,8956.22,83.49,2019-09-25
23687,2a421e5,2019-03-31,10422.11,105.54,2019-09-25
23688,2a421e5,2019-04-30,24165.6,259.16,2019-09-25
23689,2a421e5,2019-05-31,4843.03,66.33,2019-09-25
23690,2a421e5,2019-06-30,10279.75,144.19,2019-09-25
23691,2a421e5,2019-07-31,30280.12,318.93,2019-09-25
23692,2a421e5,2019-08-31,40686.53,692.81,2019-09-25
23693,2a44c5c,2018-10-31,62942.44,442.26,2019-10-07
23694,2a44c5c,2018-11-30,70085.03,582.69,2019-10-07
23695,2a44c5c,2018-12-31,85982.6,255.52,2019-10-07
23696,2a44c5c,2019-01-31,76166.44,232.1,2019-10-07
23697,2a44c5c,2019-02-28,64582.51,384.33,2019-10-07
23698,2a44c5c,2019-03-31,47360.15,209.14,2019-10-07
23699,2a44c5c,2019-04-30,42277.57,163.25,2019-10-07
23700,2a44c5c,2019-05-31,53674.35,141.83,2019-10-07
23701,2a44c5c,2019-06-30,58774.95,173.38,2019-10-07
23702,2a44c5c,2019-07-31,54503.96,202.59,2019-10-07
23703,2a44c5c,2019-08-31,84583.95,143.15,2019-10-07
23704,2a44c5c,2019-09-30,62433.49,259.15,2019-10-07
23772,2a5ddcb,2018-10-31,28228.89,398.33,2019-10-07
23773,2a5ddcb,2018-11-30,30946.64,444.6,2019-10-07
23774,2a5ddcb,2018-12-31,37862.05,534.15,2019-10-07
23775,2a5ddcb,2019-01-31,43868.79,603.09,2019-10-07
23776,2a5ddcb,2019-02-28,31982.5,436.13,2019-10-07
23777,2a5ddcb,2019-03-31,30872.82,420.19,2019-10-07
23778,2a5ddcb,2019-04-30,35854.44,499.75,2019-10-07
23779,2a5ddcb,2019-05-31,27559.25,394.84,2019-10-07
23780,2a5ddcb,2019-06-30,32243.07,429.95,2019-10-07
23781,2a5ddcb,2019-07-31,30104.98,401.54,2019-10-07
23782,2a5ddcb,2019-08-31,33091.2,462.58,2019-10-07
23783,2a5ddcb,2019-09-30,28224.6,394.22,2019-10-07
23784,2a5f2f7,2019-02-28,2324.52,26.21,2019-10-21
23785,2a5f2f7,2019-03-31,4108.86,53.89,2019-10-21
23786,2a5f2f7,2019-04-30,3714.87,40.57,2019-10-21
23787,2a5f2f7,2019-05-31,5393.96,63.7,2019-10-21
23788,2a5f2f7,2019-06-30,5147.39,59.52,2019-10-21
23789,2a5f2f7,2019-07-31,5151.19,63.69,2019-10-21
23790,2a5f2f7,2019-08-31,4004.61,46.69,2019-10-21
23791,2a5f2f7,2019-09-30,2331.16,29.87,2019-10-21
23804,2a6c85c,2018-10-31,83076.3,736.11,2019-10-16
23805,2a6c85c,2018-11-30,31367.85,310.8,2019-10-16
23806,2a6c85c,2018-12-31,52861.2,520.78,2019-10-16
23807,2a6c85c,2019-01-31,28623.87,240.93,2019-10-16
23808,2a6c85c,2019-02-28,51905.94,451.93,2019-10-16
23809,2a6c85c,2019-03-31,9007.98,105.41,2019-10-16
23810,2a6c85c,2019-04-30,15910.56,136.69,2019-10-16
23811,2a6c85c,2019-05-31,2425.56,18.62,2019-10-16
23812,2a6c85c,2019-06-30,14273.22,121.21,2019-10-16
23813,2a6c85c,2019-07-31,9970.2,89.8,2019-10-16
23814,2a6c85c,2019-08-31,29296.38,229.68,2019-10-16
23815,2a6c85c,2019-09-30,32687.64,178.96,2019-10-16
23816,2a72158,2018-09-30,20883.83,388.62,2019-09-25
23817,2a72158,2018-10-31,14007.0,268.0,2019-09-25
23818,2a72158,2018-11-30,16598.29,331.18,2019-09-25
23819,2a72158,2018-12-31,16144.94,297.81,2019-09-25
23820,2a72158,2019-01-31,17513.8,324.52,2019-09-25
23821,2a72158,2019-02-28,15129.21,277.46,2019-09-25
23822,2a72158,2019-03-31,18986.44,350.29,2019-09-25
23823,2a72158,2019-04-30,22712.23,245.64,2019-09-25
23824,2a72158,2019-05-31,20207.66,198.49,2019-09-25
23825,2a72158,2019-06-30,16524.78,179.3,2019-09-25
23826,2a72158,2019-07-31,16918.11,162.37,2019-09-25
23827,2a72158,2019-08-31,18337.77,187.88,2019-09-25
23840,2a7eb13,2018-11-30,12989.47,45.77,2019-09-02
23841,2a7eb13,2018-12-31,70236.0,144.3,2019-09-02
23842,2a7eb13,2019-01-31,57570.86,94.21,2019-09-02
23843,2a7eb13,2019-02-28,52178.51,97.77,2019-09-02
23844,2a7eb13,2019-03-31,61551.36,100.86,2019-09-02
23845,2a7eb13,2019-04-30,72430.28,24.03,2019-09-02
23846,2a7eb13,2019-05-31,62207.13,61.38,2019-09-02
23847,2a7eb13,2019-06-30,92308.22,112.12,2019-09-02
23848,2a7eb13,2019-07-31,67673.19,75.3,2019-09-02
23849,2a7eb13,2019-08-31,62948.96,67.25,2019-09-02
23874,2a8ee5a,2018-09-30,31179.06,367.35,2019-09-25
23875,2a8ee5a,2018-10-31,36041.49,416.11,2019-09-25
23876,2a8ee5a,2018-11-30,26356.65,317.59,2019-09-25
23877,2a8ee5a,2018-12-31,38420.94,432.0,2019-09-25
23878,2a8ee5a,2019-01-31,31445.98,345.21,2019-09-25
23879,2a8ee5a,2019-02-28,22119.75,266.35,2019-09-25
23880,2a8ee5a,2019-03-31,38899.43,392.5,2019-09-25
23881,2a8ee5a,2019-04-30,37787.58,402.47,2019-09-25
23882,2a8ee5a,2019-05-31,31569.52,341.98,2019-09-25
23883,2a8ee5a,2019-06-30,28726.44,359.29,2019-09-25
23884,2a8ee5a,2019-07-31,41396.68,496.35,2019-09-25
23885,2a8ee5a,2019-08-31,29069.29,317.38,2019-09-25
23898,2a92aca,2018-10-31,2304.1,17.9,2019-10-11
23899,2a92aca,2018-11-30,8722.74,90.41,2019-10-11
23900,2a92aca,2018-12-31,29609.36,495.47,2019-10-11
23901,2a92aca,2019-01-31,18739.77,193.96,2019-10-11
23902,2a92aca,2019-02-28,11950.34,120.69,2019-10-11
23903,2a92aca,2019-03-31,7525.56,77.16,2019-10-11
23904,2a92aca,2019-04-30,17664.42,170.55,2019-10-11
23905,2a92aca,2019-05-31,15611.51,145.12,2019-10-11
23906,2a92aca,2019-06-30,26517.23,230.96,2019-10-11
23907,2a92aca,2019-07-31,20356.03,168.97,2019-10-11
23908,2a92aca,2019-08-31,31773.5,275.88,2019-10-11
23909,2a92aca,2019-09-30,47296.33,364.06,2019-10-11
23920,2aaba6c,2018-09-30,15679.3,151.72,2019-09-18
23921,2aaba6c,2018-10-31,16571.73,196.82,2019-09-18
23922,2aaba6c,2018-11-30,16383.04,191.56,2019-09-18
23923,2aaba6c,2018-12-31,20477.52,233.81,2019-09-18
23924,2aaba6c,2019-01-31,16947.21,193.67,2019-09-18
23925,2aaba6c,2019-02-28,12844.32,155.02,2019-09-18
23926,2aaba6c,2019-03-31,13436.31,151.42,2019-09-18
23927,2aaba6c,2019-04-30,14947.95,172.51,2019-09-18
23928,2aaba6c,2019-05-31,11365.4,141.08,2019-09-18
23929,2aaba6c,2019-06-30,11599.58,138.47,2019-09-18
23930,2aaba6c,2019-07-31,8399.46,75.18,2019-09-18
23931,2aaba6c,2019-08-31,15498.3,104.44,2019-09-18
23932,2aac561,2018-10-31,7362.38,111.34,2019-10-07
23933,2aac561,2018-11-30,14682.12,241.03,2019-10-07
23934,2aac561,2018-12-31,14434.6,221.28,2019-10-07
23935,2aac561,2019-01-31,8887.92,147.76,2019-10-07
23936,2aac561,2019-02-28,8881.83,139.65,2019-10-07
23937,2aac561,2019-03-31,10888.92,155.05,2019-10-07
23938,2aac561,2019-04-30,11838.96,189.4,2019-10-07
23939,2aac561,2019-05-31,10745.8,154.09,2019-10-07
23940,2aac561,2019-06-30,13270.54,229.27,2019-10-07
23941,2aac561,2019-07-31,9877.98,152.05,2019-10-07
23942,2aac561,2019-08-31,11134.26,184.23,2019-10-07
23943,2aac561,2019-09-30,22608.69,319.41,2019-10-07
23944,2ab2456,2018-11-30,764.48,4.31,2019-09-02
23945,2ab2456,2018-12-31,36685.46,242.73,2019-09-02
23946,2ab2456,2019-01-31,15213.43,100.43,2019-09-02
23947,2ab2456,2019-02-28,7917.17,57.29,2019-09-02
23948,2ab2456,2019-03-31,7032.91,42.12,2019-09-02
23949,2ab2456,2019-04-30,6281.57,38.28,2019-09-02
23950,2ab2456,2019-05-31,5019.82,34.64,2019-09-02
23951,2ab2456,2019-06-30,7143.92,48.83,2019-09-02
23952,2ab2456,2019-07-31,5771.58,43.57,2019-09-02
23953,2ab2456,2019-08-31,6705.39,49.37,2019-09-02
23966,2ab51e4,2018-10-31,757.99,2.7,2019-09-16
23967,2ab51e4,2018-11-30,47399.37,226.96,2019-09-16
23968,2ab51e4,2018-12-31,124550.99,319.73,2019-09-16
23969,2ab51e4,2019-01-31,135404.72,412.07,2019-09-16
23970,2ab51e4,2019-02-28,186685.24,619.86,2019-09-16
23971,2ab51e4,2019-03-31,232130.09,712.52,2019-09-16
23972,2ab51e4,2019-04-30,199201.54,619.96,2019-09-16
23973,2ab51e4,2019-05-31,176922.26,796.01,2019-09-16
23974,2ab51e4,2019-06-30,229728.62,1014.45,2019-09-16
23975,2ab51e4,2019-07-31,184273.32,820.08,2019-09-16
23976,2ab51e4,2019-08-31,151511.7,697.93,2019-09-16
23989,2ab7ee0,2019-03-31,989.96,9.13,2019-10-22
23990,2ab7ee0,2019-04-30,10690.1,110.27,2019-10-22
23991,2ab7ee0,2019-05-31,12086.42,123.64,2019-10-22
23992,2ab7ee0,2019-06-30,9297.71,94.84,2019-10-22
23993,2ab7ee0,2019-07-31,14326.73,150.02,2019-10-22
23994,2ab7ee0,2019-08-31,10236.03,99.08,2019-10-22
23995,2ab7ee0,2019-09-30,10065.33,99.83,2019-10-22
23996,2ac2393,2019-03-31,565.5,1.66,2019-10-16
23997,2ac2393,2019-04-30,5753.31,18.46,2019-10-16
23998,2ac2393,2019-05-31,7594.66,27.27,2019-10-16
23999,2ac2393,2019-06-30,7550.12,27.14,2019-10-16
24000,2ac2393,2019-07-31,9236.18,28.07,2019-10-16
24001,2ac2393,2019-08-31,10491.33,33.79,2019-10-16
24002,2ac2393,2019-09-30,10974.53,34.64,2019-10-16
24003,2ac8651,2018-10-31,12595.16,124.65,2019-10-24
24004,2ac8651,2018-11-30,10898.14,98.08,2019-10-24
24005,2ac8651,2018-12-31,10025.44,96.33,2019-10-24
24006,2ac8651,2019-01-31,9631.51,91.61,2019-10-24
24007,2ac8651,2019-02-28,8358.26,83.25,2019-10-24
24008,2ac8651,2019-03-31,10894.92,93.19,2019-10-24
24009,2ac8651,2019-04-30,11114.6,96.51,2019-10-24
24010,2ac8651,2019-05-31,10100.87,91.63,2019-10-24
24011,2ac8651,2019-06-30,14325.77,119.9,2019-10-24
24012,2ac8651,2019-07-31,8967.52,60.81,2019-10-24
24013,2ac8651,2019-08-31,8953.16,69.51,2019-10-24
24014,2ac8651,2019-09-30,8700.7,79.57,2019-10-24
24027,2ad47e3,2018-10-31,1856.82,10.83,2019-10-21
24028,2ad47e3,2018-11-30,19533.35,126.09,2019-10-21
24029,2ad47e3,2018-12-31,48742.38,263.3,2019-10-21
24030,2ad47e3,2019-01-31,11037.57,58.71,2019-10-21
24031,2ad47e3,2019-02-28,14255.26,69.62,2019-10-21
24032,2ad47e3,2019-03-31,11963.75,45.8,2019-10-21
24033,2ad47e3,2019-04-30,13235.23,64.7,2019-10-21
24034,2ad47e3,2019-05-31,17029.61,84.15,2019-10-21
24035,2ad47e3,2019-06-30,13599.26,160.44,2019-10-21
24036,2ad47e3,2019-07-31,8539.89,111.39,2019-10-21
24037,2ad47e3,2019-08-31,15900.96,214.45,2019-10-21
24038,2ad47e3,2019-09-30,10573.01,138.36,2019-10-21
24039,2ad4e9f,2018-10-31,4819.02,57.76,2019-10-09
24040,2ad4e9f,2018-11-30,5287.77,67.08,2019-10-09
24041,2ad4e9f,2018-12-31,10808.75,127.88,2019-10-09
24042,2ad4e9f,2019-01-31,4771.94,53.96,2019-10-09
24043,2ad4e9f,2019-02-28,5304.17,56.51,2019-10-09
24044,2ad4e9f,2019-03-31,6085.35,76.05,2019-10-09
24045,2ad4e9f,2019-04-30,9279.29,118.3,2019-10-09
24046,2ad4e9f,2019-05-31,8617.31,110.41,2019-10-09
24047,2ad4e9f,2019-06-30,5455.2,61.44,2019-10-09
24048,2ad4e9f,2019-07-31,5880.68,62.87,2019-10-09
24049,2ad4e9f,2019-08-31,7186.98,81.69,2019-10-09
24050,2ad4e9f,2019-09-30,6249.21,67.95,2019-10-09
24063,2aec588,2018-11-30,3187.64,39.76,2019-09-02
24064,2aec588,2018-12-31,13085.06,155.29,2019-09-02
24065,2aec588,2019-01-31,5981.25,71.09,2019-09-02
24066,2aec588,2019-02-28,4458.15,50.38,2019-09-02
24067,2aec588,2019-03-31,8432.39,89.07,2019-09-02
24068,2aec588,2019-04-30,8982.14,75.32,2019-09-02
24069,2aec588,2019-05-31,6769.77,55.65,2019-09-02
24070,2aec588,2019-06-30,7718.64,80.73,2019-09-02
24071,2aec588,2019-07-31,8641.28,74.47,2019-09-02
24072,2aec588,2019-08-31,9883.2,83.86,2019-09-02
24073,2af181b,2018-09-30,6443.83,91.81,2019-09-20
24074,2af181b,2018-10-31,4177.04,63.64,2019-09-20
24075,2af181b,2018-11-30,4288.23,67.67,2019-09-20
24076,2af181b,2018-12-31,5057.22,69.74,2019-09-20
24077,2af181b,2019-01-31,4308.41,70.09,2019-09-20
24078,2af181b,2019-02-28,2915.98,49.01,2019-09-20
24079,2af181b,2019-03-31,4147.03,40.09,2019-09-20
24080,2af181b,2019-04-30,4444.13,52.44,2019-09-20
24081,2af181b,2019-05-31,3963.72,35.14,2019-09-20
24082,2af181b,2019-06-30,3338.02,37.61,2019-09-20
24083,2af181b,2019-07-31,3780.93,36.67,2019-09-20
24084,2af181b,2019-08-31,4427.34,42.81,2019-09-20
24109,2afbec2,2018-10-31,28548.95,463.37,2019-10-21
24110,2afbec2,2018-11-30,18494.59,297.67,2019-10-21
24111,2afbec2,2018-12-31,21550.55,357.13,2019-10-21
24112,2afbec2,2019-01-31,13005.12,212.09,2019-10-21
24113,2afbec2,2019-02-28,21126.54,338.48,2019-10-21
24114,2afbec2,2019-03-31,15250.46,260.51,2019-10-21
24115,2afbec2,2019-04-30,26513.63,432.3,2019-10-21
24116,2afbec2,2019-05-31,12992.57,254.33,2019-10-21
24117,2afbec2,2019-06-30,20132.57,329.93,2019-10-21
24118,2afbec2,2019-07-31,15380.39,174.42,2019-10-21
24119,2afbec2,2019-08-31,19116.94,238.47,2019-10-21
24120,2afbec2,2019-09-30,16550.87,229.05,2019-10-21
24156,2b0955f,2019-03-31,447.09,8.26,2019-10-16
24157,2b0955f,2019-04-30,13942.49,233.07,2019-10-16
24158,2b0955f,2019-05-31,9656.7,151.23,2019-10-16
24159,2b0955f,2019-06-30,2505.08,36.28,2019-10-16
24160,2b0955f,2019-07-31,8892.04,147.2,2019-10-16
24161,2b0955f,2019-08-31,14636.1,246.04,2019-10-16
24162,2b0955f,2019-09-30,8350.0,139.69,2019-10-16
24173,2b16e11,2018-09-30,12589.12,146.26,2019-09-12
24174,2b16e11,2018-10-31,14595.2,198.1,2019-09-12
24175,2b16e11,2018-11-30,16265.16,223.47,2019-09-12
24176,2b16e11,2018-12-31,19930.54,270.22,2019-09-12
24177,2b16e11,2019-01-31,18480.77,251.55,2019-09-12
24178,2b16e11,2019-02-28,1850.92,24.96,2019-09-12
24179,2b16e11,2019-03-31,14234.05,196.07,2019-09-12
24180,2b16e11,2019-04-30,13330.29,180.3,2019-09-12
24181,2b16e11,2019-05-31,13664.05,184.9,2019-09-12
24182,2b16e11,2019-06-30,16236.7,216.63,2019-09-12
24183,2b16e11,2019-07-31,15489.97,210.83,2019-09-12
24184,2b16e11,2019-08-31,13532.82,186.01,2019-09-12
24185,2b1e047,2018-09-30,11433.27,236.68,2019-09-20
24186,2b1e047,2018-10-31,10376.85,228.68,2019-09-20
24187,2b1e047,2018-11-30,9590.98,209.69,2019-09-20
24188,2b1e047,2018-12-31,10513.68,218.65,2019-09-20
24189,2b1e047,2019-01-31,5703.69,119.12,2019-09-20
