,client_id,mes,total_rav_,margem_rav_,duration_rav_,tipo_rav_,data_de_desembolso_
9229,1153aff,2018-10-31,2608.53,109.01,21.37,2,2019-09-25
9230,1153aff,2018-11-30,2790.63,126.42,23.17,2,2019-09-25
9231,1153aff,2018-12-31,5901.78,993.93,86.13,2,2019-09-25
9232,1153aff,2019-01-31,1997.18,72.49,18.56,2,2019-09-25
9233,1153aff,2019-02-28,2168.44,92.84,22.15,1,2019-09-25
9234,1153aff,2019-03-31,1491.08,67.25,24.05,1,2019-09-25
9235,1153aff,2019-04-30,2456.66,111.4,23.75,1,2019-09-25
9236,1153aff,2019-05-31,3071.51,148.59,25.37,1,2019-09-25
9237,1153aff,2019-06-30,2835.07,127.28,23.8,1,2019-09-25
9238,1153aff,2019-07-31,2837.48,129.74,23.96,1,2019-09-25
9239,1153aff,2019-08-31,2745.3,119.25,23.33,1,2019-09-25
9252,115777d,2018-09-30,3484.08,176.37,28.14,1,2019-09-25
9253,115777d,2018-10-31,5495.87,294.21,29.78,1,2019-09-25
9254,115777d,2018-11-30,4576.75,230.59,28.35,1,2019-09-25
9255,115777d,2018-12-31,5072.6,175.04,27.53,1,2019-09-25
9256,115777d,2019-01-31,3482.73,88.01,27.35,1,2019-09-25
9257,115777d,2019-02-28,4421.68,115.49,28.27,1,2019-09-25
9258,115777d,2019-03-31,4598.19,123.73,29.12,1,2019-09-25
9259,115777d,2019-04-30,4560.62,116.23,27.59,1,2019-09-25
9260,115777d,2019-05-31,9033.59,664.89,55.9,1,2019-09-25
9261,115777d,2019-06-30,5391.18,246.21,34.6,2,2019-09-25
9262,115777d,2019-07-31,5473.69,151.31,29.57,1,2019-09-25
9263,115777d,2019-08-31,5300.0,160.97,29.91,1,2019-09-25
9264,11583ef,2018-10-31,16872.14,1837.1,67.7,1,2019-10-16
9265,11583ef,2018-11-30,15460.45,1554.59,62.52,1,2019-10-16
9266,11583ef,2018-12-31,23243.45,2648.83,70.86,1,2019-10-16
9267,11583ef,2019-01-31,18508.28,2272.49,76.34,1,2019-10-16
9268,11583ef,2019-02-28,6419.03,647.6,62.73,1,2019-10-16
9269,11583ef,2019-03-31,8403.18,896.0,66.3,1,2019-10-16
9270,11583ef,2019-04-30,11573.94,1430.87,76.87,1,2019-10-16
9271,11583ef,2019-05-31,9657.57,1058.94,68.18,1,2019-10-16
9272,11583ef,2019-06-30,8212.44,1001.68,75.84,1,2019-10-16
9273,11583ef,2019-07-31,13453.83,1739.76,80.41,1,2019-10-16
9274,11583ef,2019-08-31,8727.99,1003.54,71.49,1,2019-10-16
9275,11583ef,2019-09-30,12425.14,1523.35,76.23,1,2019-10-16
9276,11600b7,2018-12-31,4964.24,294.69,56.33,1,2019-10-07
9277,11600b7,2019-01-31,763.35,25.63,32.71,1,2019-10-07
9278,11600b7,2019-02-28,2322.61,101.39,42.52,1,2019-10-07
9279,11600b7,2019-03-31,4737.74,292.27,60.09,1,2019-10-07
9280,11600b7,2019-04-30,500.13,23.39,45.57,1,2019-10-07
9281,11600b7,2019-05-31,1940.35,146.39,73.49,1,2019-10-07
9282,11600b7,2019-06-30,1815.28,60.03,32.21,1,2019-10-07
9283,11600b7,2019-07-31,1824.36,66.22,35.36,1,2019-10-07
9284,11600b7,2019-08-31,1788.06,116.95,63.72,1,2019-10-07
9285,11600b7,2019-09-30,331.29,8.4,24.69,1,2019-10-07
9286,11634dc,2018-12-31,573.95,12.17,18.07,2,2019-10-01
9287,11634dc,2019-01-31,2330.3,59.04,21.59,2,2019-10-01
9288,11634dc,2019-02-28,3236.62,89.74,23.63,2,2019-10-01
9289,11634dc,2019-03-31,2807.54,73.4,22.29,2,2019-10-01
9290,11634dc,2019-04-30,6372.48,182.86,24.46,2,2019-10-01
9291,11634dc,2019-05-31,5822.14,166.66,24.4,2,2019-10-01
9292,11634dc,2019-06-30,5318.32,155.45,24.91,2,2019-10-01
9293,11634dc,2019-07-31,6478.68,188.94,24.86,2,2019-10-01
9294,11634dc,2019-08-31,4612.78,134.24,24.8,2,2019-10-01
9295,11634dc,2019-09-30,5512.21,159.61,24.68,2,2019-10-01
9296,116926c,2018-12-31,8436.23,467.61,49.51,1,2019-10-28
9297,116926c,2019-01-31,9115.16,864.85,84.82,1,2019-10-28
9298,116926c,2019-02-28,7199.47,191.9,34.08,1,2019-10-28
9299,116926c,2019-03-31,10958.62,337.15,39.34,1,2019-10-28
9300,116926c,2019-04-30,11627.13,335.53,36.9,1,2019-10-28
9301,116926c,2019-05-31,4233.39,193.03,58.3,1,2019-10-28
9302,116926c,2019-06-30,10335.61,555.68,68.74,1,2019-10-28
9303,116926c,2019-07-31,10831.41,472.9,55.82,1,2019-10-28
9304,116926c,2019-08-31,7826.62,208.2,34.01,1,2019-10-28
9305,116926c,2019-09-30,9572.52,255.87,34.18,1,2019-10-28
9306,1174426,2019-01-31,11008.59,276.57,40.01,1,2019-10-21
9307,1174426,2019-02-28,41800.03,1987.88,81.07,1,2019-10-21
9308,1174426,2019-03-31,16332.97,435.9,45.5,1,2019-10-21
9309,1174426,2019-04-30,35473.12,1871.76,89.95,1,2019-10-21
9310,1174426,2019-05-31,26164.56,1906.04,124.19,1,2019-10-21
9311,1174426,2019-06-30,14423.08,544.91,64.41,1,2019-10-21
9312,1174426,2019-07-31,10797.22,303.09,47.85,1,2019-10-21
9313,1174426,2019-08-31,30758.39,849.69,47.09,1,2019-10-21
9314,1174426,2019-09-30,10016.4,212.92,36.24,1,2019-10-21
9327,117ab5c,2018-11-30,4518.9,120.4,25.35,1,2019-09-25
9328,117ab5c,2018-12-31,6588.2,174.94,25.27,1,2019-09-25
9329,117ab5c,2019-01-31,6659.4,176.33,25.19,1,2019-09-25
9330,117ab5c,2019-02-28,6157.8,164.63,25.44,1,2019-09-25
9331,117ab5c,2019-03-31,4941.87,128.7,24.78,1,2019-09-25
9332,117ab5c,2019-04-30,5410.0,142.55,25.07,1,2019-09-25
9333,117ab5c,2019-05-31,4099.98,108.68,25.22,1,2019-09-25
9334,117ab5c,2019-06-30,3944.59,104.51,25.21,1,2019-09-25
9335,117ab5c,2019-07-31,5404.72,142.65,25.11,1,2019-09-25
9336,117ab5c,2019-08-31,4275.88,114.0,25.37,1,2019-09-25
9337,117b5fb,2018-10-31,1459.42,46.71,21.12,2,2019-10-16
9338,117b5fb,2018-11-30,1754.14,60.47,22.75,2,2019-10-16
9339,117b5fb,2018-12-31,2411.63,83.73,22.91,2,2019-10-16
9340,117b5fb,2019-01-31,1715.71,58.64,22.55,2,2019-10-16
9341,117b5fb,2019-02-28,1671.7,58.75,23.19,2,2019-10-16
9342,117b5fb,2019-03-31,1175.35,40.02,22.47,2,2019-10-16
9343,117b5fb,2019-04-30,1454.9,51.43,23.33,2,2019-10-16
9344,117b5fb,2019-05-31,1156.81,41.77,23.83,2,2019-10-16
9345,117b5fb,2019-06-30,804.07,28.5,23.39,2,2019-10-16
9346,117b5fb,2019-07-31,1158.98,42.61,24.26,2,2019-10-16
9347,117b5fb,2019-08-31,1117.62,40.77,24.07,2,2019-10-16
9348,117b5fb,2019-09-30,693.45,25.65,24.41,2,2019-10-16
9349,1181184,2018-09-30,17013.66,913.68,36.74,1,2019-09-25
9350,1181184,2018-10-31,27159.17,1408.98,37.61,1,2019-09-25
9351,1181184,2018-11-30,19937.01,1450.05,53.14,1,2019-09-25
9352,1181184,2018-12-31,30151.34,1747.92,42.35,1,2019-09-25
9353,1181184,2019-01-31,16943.79,1010.56,39.47,1,2019-09-25
9354,1181184,2019-02-28,11625.51,758.12,38.33,1,2019-09-25
9355,1181184,2019-03-31,14445.11,902.6,36.97,1,2019-09-25
9356,1181184,2019-04-30,17689.53,1109.5,38.11,1,2019-09-25
9357,1181184,2019-05-31,34071.21,3124.56,66.13,1,2019-09-25
9358,1181184,2019-06-30,30652.89,1724.42,41.1,1,2019-09-25
9359,1181184,2019-07-31,34715.25,2067.81,43.52,1,2019-09-25
9360,1181184,2019-08-31,14759.28,850.32,42.09,1,2019-09-25
9372,11836db,2018-10-31,1466.8,51.68,25.29,2,2019-10-28
9373,11836db,2018-11-30,8048.3,312.5,27.87,2,2019-10-28
9374,11836db,2018-12-31,14329.29,561.63,28.13,2,2019-10-28
9375,11836db,2019-01-31,18983.31,719.68,27.21,2,2019-10-28
9376,11836db,2019-02-28,23031.71,865.35,26.97,2,2019-10-28
9377,11836db,2019-03-31,19839.77,755.72,27.34,2,2019-10-28
9378,11836db,2019-04-30,26627.73,1003.35,27.05,2,2019-10-28
9379,11836db,2019-05-31,13225.42,502.07,27.25,2,2019-10-28
9380,11836db,2019-06-30,12487.17,468.53,26.93,2,2019-10-28
9381,11836db,2019-07-31,18308.13,687.36,26.95,2,2019-10-28
9382,11836db,2019-08-31,16861.55,651.19,27.72,2,2019-10-28
9383,11836db,2019-09-30,17273.63,636.62,26.45,2,2019-10-28
9396,118d6b0,2019-07-31,16775.12,302.02,12.28,2,2019-09-05
9397,118d6b0,2019-08-31,5264.69,82.94,10.74,2,2019-09-05
9408,1199218,2018-09-30,455.75,28.61,42.95,1,2019-09-20
9409,1199218,2018-10-31,632.99,48.03,51.91,1,2019-09-20
9410,1199218,2018-11-30,1816.36,160.89,60.6,1,2019-09-20
9411,1199218,2018-12-31,2224.3,152.76,47.96,1,2019-09-20
9412,1199218,2019-01-31,3568.15,642.27,136.38,1,2019-09-20
9413,1199218,2019-02-28,1926.96,243.03,95.56,1,2019-09-20
9414,1199218,2019-03-31,3114.1,342.97,83.44,1,2019-09-20
9415,1199218,2019-04-30,2288.64,345.45,114.36,1,2019-09-20
9416,1199218,2019-05-31,1773.88,116.99,49.97,1,2019-09-20
9417,1199218,2019-06-30,1366.76,52.27,39.31,1,2019-09-20
9418,1199218,2019-07-31,3054.01,198.16,66.7,1,2019-09-20
9419,1199218,2019-08-31,2959.84,168.72,58.6,1,2019-09-20
9420,119d277,2018-10-31,37621.24,2100.34,57.39,1,2019-10-24
9421,119d277,2018-11-30,27488.53,1793.77,67.08,1,2019-10-24
9422,119d277,2018-12-31,56976.92,3206.51,57.85,1,2019-10-24
9423,119d277,2019-01-31,18728.19,1171.12,64.28,1,2019-10-24
9424,119d277,2019-02-28,7743.24,412.36,54.74,1,2019-10-24
9425,119d277,2019-03-31,8371.45,358.5,44.02,1,2019-10-24
9426,119d277,2019-04-30,13938.69,623.36,45.97,1,2019-10-24
9427,119d277,2019-05-31,19025.32,963.42,47.01,1,2019-10-24
9428,119d277,2019-06-30,16508.33,841.23,51.16,1,2019-10-24
9429,119d277,2019-07-31,21302.43,1180.35,53.9,1,2019-10-24
9430,119d277,2019-08-31,27645.3,1502.49,52.97,1,2019-10-24
9431,119d277,2019-09-30,30906.44,1605.45,51.38,1,2019-10-24
9442,11a8380,2018-12-31,1081.69,44.29,69.8,1,2019-10-11
9443,11a8380,2019-01-31,6006.98,215.57,61.18,1,2019-10-11
9444,11a8380,2019-02-28,8309.18,328.96,67.49,1,2019-10-11
9445,11a8380,2019-03-31,4785.17,163.48,58.24,1,2019-10-11
9446,11a8380,2019-04-30,4258.64,138.6,55.48,1,2019-10-11
9447,11a8380,2019-05-31,8603.68,346.86,68.73,1,2019-10-11
9448,11a8380,2019-06-30,8198.05,311.37,64.75,1,2019-10-11
9449,11a8380,2019-07-31,2491.52,61.12,41.82,1,2019-10-11
9450,11a8380,2019-08-31,8051.34,317.4,67.2,1,2019-10-11
9451,11a8380,2019-09-30,5288.29,201.83,65.06,1,2019-10-11
9452,11ac6a9,2018-12-31,3651.9,156.04,23.12,2,2019-10-15
9453,11ac6a9,2019-01-31,13450.41,407.96,16.41,2,2019-10-15
9454,11ac6a9,2019-02-28,8501.64,344.42,21.92,2,2019-10-15
9455,11ac6a9,2019-03-31,10537.99,388.1,19.93,2,2019-10-15
9456,11ac6a9,2019-04-30,12075.26,479.36,21.48,2,2019-10-15
9457,11ac6a9,2019-05-31,15086.36,613.05,21.99,2,2019-10-15
9458,11ac6a9,2019-06-30,9279.87,405.13,23.63,2,2019-10-15
9459,11ac6a9,2019-07-31,12114.91,517.76,23.13,2,2019-10-15
9460,11ac6a9,2019-08-31,11202.99,489.59,23.65,2,2019-10-15
9461,11ac6a9,2019-09-30,11583.18,517.54,24.18,2,2019-10-15
9484,11d8254,2019-04-30,1037.09,32.72,24.92,1,2019-10-28
9485,11d8254,2019-05-31,1066.06,33.41,24.75,1,2019-10-28
9486,11d8254,2019-06-30,339.66,10.78,25.06,1,2019-10-28
9487,11d8254,2019-07-31,669.9,21.37,25.19,1,2019-10-28
9488,11d8254,2019-08-31,555.25,17.73,25.22,1,2019-10-28
9489,11d8254,2019-09-30,907.55,29.02,25.25,1,2019-10-28
9511,11e5de1,2018-11-30,353.8,16.04,40.49,1,2019-10-21
9512,11e5de1,2018-12-31,30517.55,1431.4,41.9,1,2019-10-21
9513,11e5de1,2019-01-31,12014.86,568.54,42.27,1,2019-10-21
9514,11e5de1,2019-02-28,4884.38,192.48,35.2,1,2019-10-21
9515,11e5de1,2019-03-31,3619.08,147.09,36.31,1,2019-10-21
9516,11e5de1,2019-04-30,9127.18,427.08,41.8,1,2019-10-21
9517,11e5de1,2019-05-31,15662.72,883.57,50.39,1,2019-10-21
9518,11e5de1,2019-06-30,12618.07,656.84,46.5,1,2019-10-21
9519,11e5de1,2019-07-31,11851.97,600.56,45.27,1,2019-10-21
9520,11e5de1,2019-08-31,10337.25,457.64,39.55,1,2019-10-21
9521,11e5de1,2019-09-30,3843.92,159.57,37.08,1,2019-10-21
9522,11ea9c8,2018-10-31,4888.25,153.23,21.45,1,2019-10-10
9523,11ea9c8,2018-11-30,8176.77,266.71,22.32,1,2019-10-10
9524,11ea9c8,2018-12-31,9855.65,373.28,25.91,1,2019-10-10
9525,11ea9c8,2019-01-31,20220.19,542.39,18.35,1,2019-10-10
9526,11ea9c8,2019-02-28,5424.55,129.54,16.34,1,2019-10-10
9527,11ea9c8,2019-03-31,8319.01,263.27,18.01,1,2019-10-10
9528,11ea9c8,2019-04-30,8294.47,317.02,22.2,1,2019-10-10
9529,11ea9c8,2019-05-31,7250.25,320.35,24.86,1,2019-10-10
9530,11ea9c8,2019-06-30,8593.0,306.47,23.88,1,2019-10-10
9531,11ea9c8,2019-07-31,10522.89,298.62,20.54,1,2019-10-10
9532,11ea9c8,2019-08-31,13122.59,523.3,25.99,1,2019-10-10
9533,11ea9c8,2019-09-30,9073.17,317.27,25.33,1,2019-10-10
9534,11ef274,2018-10-31,1682.61,62.63,22.53,1,2019-10-08
9535,11ef274,2018-11-30,3204.23,176.74,33.38,1,2019-10-08
9536,11ef274,2018-12-31,1096.98,51.54,28.44,1,2019-10-08
9537,11ef274,2019-01-31,1073.1,66.01,34.02,1,2019-10-08
9538,11ef274,2019-02-28,2419.69,159.62,39.93,1,2019-10-08
9539,11ef274,2019-03-31,2454.52,125.15,30.86,1,2019-10-08
9540,11ef274,2019-04-30,1717.88,55.77,19.65,1,2019-10-08
9541,11ef274,2019-05-31,2858.0,207.39,37.98,1,2019-10-08
9542,11ef274,2019-06-30,4411.27,271.99,37.32,1,2019-10-08
9543,11ef274,2019-07-31,6937.94,622.22,49.35,1,2019-10-08
9544,11ef274,2019-08-31,3393.28,202.66,36.15,1,2019-10-08
9545,11ef274,2019-09-30,2892.3,188.48,33.2,1,2019-10-08
9546,11effd9,2019-02-28,8031.1,383.07,41.48,2,2019-10-07
9547,11effd9,2019-03-31,7788.28,362.59,43.29,2,2019-10-07
9548,11effd9,2019-04-30,10501.13,567.81,50.28,2,2019-10-07
9549,11effd9,2019-05-31,9986.84,519.8,48.4,2,2019-10-07
9550,11effd9,2019-06-30,10456.13,604.12,53.72,2,2019-10-07
9551,11effd9,2019-07-31,13832.11,799.01,53.71,2,2019-10-07
9552,11effd9,2019-08-31,9265.4,399.19,40.06,2,2019-10-07
9553,11effd9,2019-09-30,5183.28,245.14,43.98,2,2019-10-07
9564,11f504e,2018-10-31,12122.55,204.3,12.36,2,2019-10-28
9565,11f504e,2019-01-31,691.33,8.34,8.85,2,2019-10-28
9566,11f504e,2019-02-28,124.83,2.94,22.8,2,2019-10-28
9567,11f504e,2019-03-31,42941.2,1052.09,23.75,2,2019-10-28
9568,11f504e,2019-04-30,8514.04,214.95,24.48,2,2019-10-28
9569,11f504e,2019-05-31,219.09,2.82,12.49,2,2019-10-28
9570,11f504e,2019-06-30,313.55,6.02,18.61,2,2019-10-28
9571,11f504e,2019-07-31,504.38,8.54,16.43,2,2019-10-28
9572,11f504e,2019-08-31,499.83,5.24,10.16,2,2019-10-28
9573,11f5628,2018-09-30,6094.55,494.86,75.5,1,2019-09-25
9574,11f5628,2018-10-31,15538.79,2173.07,96.02,1,2019-09-25
9575,11f5628,2018-11-30,5935.37,670.64,77.3,1,2019-09-25
9576,11f5628,2018-12-31,7559.44,587.75,131.65,1,2019-09-25
9577,11f5628,2019-01-31,30456.33,2210.07,123.7,1,2019-09-25
9578,11f5628,2019-02-28,11037.86,785.12,121.26,1,2019-09-25
9579,11f5628,2019-03-31,5725.19,453.33,134.98,1,2019-09-25
9580,11f5628,2019-04-30,10203.02,733.33,122.52,1,2019-09-25
9581,11f5628,2019-05-31,17728.21,1422.93,136.83,1,2019-09-25
9582,11f5628,2019-06-30,27117.1,2000.8,125.78,1,2019-09-25
9583,11f5628,2019-07-31,22728.0,1629.28,122.21,1,2019-09-25
9584,11f5628,2019-08-31,30836.78,2465.96,136.32,1,2019-09-25
9585,11f6154,2019-04-30,41.99,1.29,25.23,1,2019-10-31
9586,11f6154,2019-05-31,1935.22,82.48,35.02,1,2019-10-31
9587,11f6154,2019-06-30,1578.28,65.33,34.01,1,2019-10-31
9588,11f6154,2019-07-31,3870.34,151.67,32.2,1,2019-10-31
9589,11f6154,2019-08-31,3340.66,141.7,34.85,1,2019-10-31
9590,11f6154,2019-09-30,1698.27,62.52,30.24,1,2019-10-31
9603,11fe0af,2018-10-31,1798.95,88.87,33.8,1,2019-10-11
9604,11fe0af,2018-11-30,1292.84,68.73,36.37,1,2019-10-11
9605,11fe0af,2018-12-31,2492.18,171.86,47.18,1,2019-10-11
9606,11fe0af,2019-01-31,1095.3,42.98,26.85,1,2019-10-11
9607,11fe0af,2019-02-28,1094.88,88.85,55.52,1,2019-10-11
9608,11fe0af,2019-03-31,316.08,12.39,24.09,1,2019-10-11
9609,11fe0af,2019-04-30,1261.21,58.27,24.86,1,2019-10-11
9610,11fe0af,2019-05-31,2028.15,75.07,25.33,1,2019-10-11
9611,11fe0af,2019-06-30,5232.38,192.89,25.22,1,2019-10-11
9612,11fe0af,2019-07-31,1229.47,93.93,52.27,1,2019-10-11
9613,11fe0af,2019-08-31,2911.48,191.79,45.07,1,2019-10-11
9614,11fe0af,2019-09-30,4648.15,178.77,26.31,1,2019-10-11
9615,11ff860,2019-02-28,11299.28,1977.03,94.69,2,2019-09-25
9616,11ff860,2019-03-31,2319.85,85.71,21.05,1,2019-09-25
9617,11ff860,2019-04-30,3825.13,131.44,24.32,1,2019-09-25
9618,11ff860,2019-05-31,3571.02,161.37,24.45,2,2019-09-25
9619,11ff860,2019-06-30,5302.87,755.02,83.22,2,2019-09-25
9620,11ff860,2019-07-31,3006.78,164.47,31.97,2,2019-09-25
9621,11ff860,2019-08-31,7632.3,582.88,44.64,2,2019-09-25
9622,1200c62,2018-10-31,5860.97,178.95,20.21,2,2019-10-08
9623,1200c62,2018-11-30,4580.71,157.53,22.77,2,2019-10-08
9624,1200c62,2018-12-31,2242.73,80.51,23.77,2,2019-10-08
9625,1200c62,2019-01-31,3766.87,134.49,23.64,2,2019-10-08
9626,1200c62,2019-02-28,3700.04,128.48,22.99,2,2019-10-08
9627,1200c62,2019-03-31,5120.81,180.63,23.35,2,2019-10-08
9628,1200c62,2019-04-30,4251.5,155.4,24.2,2,2019-10-08
9629,1200c62,2019-05-31,4175.21,153.15,24.28,2,2019-10-08
9630,1200c62,2019-06-30,3161.48,100.85,21.12,2,2019-10-08
9631,1200c62,2019-07-31,3284.39,112.84,22.74,2,2019-10-08
9632,1200c62,2019-08-31,6447.97,205.59,21.11,2,2019-10-08
9633,1200c62,2019-09-30,3554.37,129.93,24.2,2,2019-10-08
9643,1202cfe,2018-10-31,287.43,20.35,51.91,1,2019-10-08
9644,1202cfe,2019-02-28,9919.38,425.91,45.31,1,2019-10-08
9645,1202cfe,2019-03-31,9845.26,470.36,52.83,1,2019-10-08
9646,1202cfe,2019-04-30,17198.6,773.74,49.75,1,2019-10-08
9647,1202cfe,2019-05-31,22951.51,1031.4,49.69,1,2019-10-08
9648,1202cfe,2019-06-30,21162.11,993.33,51.9,1,2019-10-08
9649,1202cfe,2019-07-31,18778.11,727.67,42.85,1,2019-10-08
9650,1202cfe,2019-08-31,21926.53,966.19,48.73,1,2019-10-08
9651,1202cfe,2019-09-30,14519.98,647.68,49.32,1,2019-10-08
9676,12112d2,2019-01-31,2867.35,91.68,27.37,1,2019-10-07
9677,12112d2,2019-02-28,12651.66,992.37,67.14,1,2019-10-07
9678,12112d2,2019-03-31,11394.21,708.09,53.19,1,2019-10-07
9679,12112d2,2019-04-30,21727.48,1578.26,61.58,1,2019-10-07
9680,12112d2,2019-05-31,9181.58,656.6,66.48,1,2019-10-07
9681,12112d2,2019-06-30,13460.91,1056.88,73.01,1,2019-10-07
9682,12112d2,2019-07-31,18126.75,1391.07,71.36,1,2019-10-07
9683,12112d2,2019-08-31,24555.52,1620.57,61.37,1,2019-10-07
9684,12112d2,2019-09-30,14451.88,1021.35,65.72,1,2019-10-07
9697,121b3bd,2018-10-31,9453.55,315.21,22.71,1,2019-09-26
9698,121b3bd,2018-11-30,9440.08,317.4,23.88,1,2019-09-26
9699,121b3bd,2018-12-31,1359.56,45.78,23.92,1,2019-09-26
9700,121b3bd,2019-02-28,13269.54,397.39,18.97,2,2019-09-26
9701,121b3bd,2019-03-31,8594.41,319.86,23.57,2,2019-09-26
9702,121b3bd,2019-04-30,8305.39,315.36,24.05,2,2019-09-26
9703,121b3bd,2019-05-31,8050.73,290.57,22.86,2,2019-09-26
9704,121b3bd,2019-06-30,6152.5,236.16,24.31,2,2019-09-26
9705,121b3bd,2019-07-31,8622.59,328.81,24.15,2,2019-09-26
9706,121b3bd,2019-08-31,6781.64,259.58,24.24,2,2019-09-26
9707,12231c1,2018-09-30,2494.99,81.69,26.79,1,2019-09-23
9708,12231c1,2018-10-31,4317.59,156.56,29.67,1,2019-09-23
9709,12231c1,2018-11-30,4707.8,145.99,25.37,1,2019-09-23
9710,12231c1,2018-12-31,4656.45,168.1,29.54,1,2019-09-23
9711,12231c1,2019-01-31,5895.73,217.55,30.19,1,2019-09-23
9712,12231c1,2019-02-28,2218.81,77.57,28.61,1,2019-09-23
9713,12231c1,2019-03-31,5151.67,178.88,28.41,1,2019-09-23
9714,12231c1,2019-04-30,5788.1,197.53,27.93,1,2019-09-23
9715,12231c1,2019-05-31,5090.37,177.58,28.55,1,2019-09-23
9716,12231c1,2019-06-30,7706.65,251.22,26.67,1,2019-09-23
9717,12231c1,2019-07-31,7912.95,256.26,26.5,1,2019-09-23
9718,12231c1,2019-08-31,6342.22,200.01,25.8,1,2019-09-23
9743,1234c70,2018-11-30,948.16,26.86,26.46,1,2019-09-18
9744,1234c70,2018-12-31,25338.27,678.57,25.02,1,2019-09-18
9745,1234c70,2019-01-31,65040.31,1752.5,25.17,1,2019-09-18
9746,1234c70,2019-02-28,18549.75,505.82,25.47,1,2019-09-18
9747,1234c70,2019-03-31,24358.27,639.92,24.54,1,2019-09-18
9748,1234c70,2019-04-30,29584.23,782.81,24.72,1,2019-09-18
9749,1234c70,2019-05-31,17538.43,467.82,24.92,1,2019-09-18
9750,1234c70,2019-06-30,24981.96,668.78,25.01,1,2019-09-18
9751,1234c70,2019-07-31,63702.17,1701.1,24.94,1,2019-09-18
9752,1234c70,2019-08-31,22435.49,596.18,24.82,1,2019-09-18
9765,12412a9,2018-09-30,1292.41,94.2,48.25,1,2019-09-23
9766,12412a9,2018-10-31,807.61,58.55,48.0,1,2019-09-23
9767,12412a9,2018-11-30,781.77,67.48,57.15,1,2019-09-23
9768,12412a9,2018-12-31,1386.69,130.44,62.28,1,2019-09-23
9769,12412a9,2019-01-31,202.33,7.71,25.23,1,2019-09-23
9770,12412a9,2019-02-28,1985.01,139.0,46.36,1,2019-09-23
9771,12412a9,2019-03-31,252.91,10.21,26.74,1,2019-09-23
9772,12412a9,2019-04-30,420.21,24.85,39.15,1,2019-09-23
9773,12412a9,2019-05-31,3326.03,369.9,73.63,1,2019-09-23
9774,12412a9,2019-06-30,210.76,7.92,24.88,1,2019-09-23
9775,12412a9,2019-07-31,1686.24,140.67,55.23,1,2019-09-23
9776,12412a9,2019-08-31,1245.02,93.89,49.93,1,2019-09-23
9777,1242432,2018-11-30,1258.56,123.6,57.56,1,2019-10-21
9778,1242432,2018-12-31,2303.42,142.54,36.27,1,2019-10-21
9779,1242432,2019-01-31,2258.95,121.52,31.53,1,2019-10-21
9780,1242432,2019-02-28,1015.15,55.07,31.8,1,2019-10-21
9781,1242432,2019-03-31,1661.11,116.75,41.2,1,2019-10-21
9782,1242432,2019-04-30,1255.53,101.93,47.58,1,2019-10-21
9783,1242432,2019-05-31,2018.16,117.87,46.86,1,2019-10-21
9784,1242432,2019-06-30,1752.09,68.84,31.52,1,2019-10-21
9785,1242432,2019-07-31,3745.66,161.38,34.56,1,2019-10-21
9786,1242432,2019-08-31,3872.07,242.37,50.21,1,2019-10-21
9787,1242432,2019-09-30,3655.72,216.32,47.47,1,2019-10-21
9788,1243428,2019-03-31,930.17,33.93,22.34,2,2019-10-24
9789,1243428,2019-04-30,4621.35,327.63,43.42,2,2019-10-24
9790,1243428,2019-05-31,1685.92,68.56,24.91,2,2019-10-24
9791,1243428,2019-06-30,1555.25,63.57,25.04,2,2019-10-24
9792,1243428,2019-07-31,2028.57,82.2,24.82,2,2019-10-24
9793,1243428,2019-08-31,2500.11,99.8,24.45,2,2019-10-24
9794,1243428,2019-09-30,3150.84,127.42,24.77,2,2019-10-24
9817,1259053,2018-09-30,909.74,51.35,37.25,1,2019-09-25
9818,1259053,2018-10-31,1998.59,106.28,35.09,1,2019-09-25
9819,1259053,2018-11-30,3295.61,188.62,37.77,1,2019-09-25
9820,1259053,2018-12-31,3504.64,240.7,45.32,1,2019-09-25
9821,1259053,2019-01-31,2215.22,122.89,36.61,1,2019-09-25
9822,1259053,2019-02-28,2569.34,139.04,35.71,1,2019-09-25
9823,1259053,2019-03-31,747.29,30.52,27.22,1,2019-09-25
9824,1259053,2019-04-30,4109.24,200.86,35.84,1,2019-09-25
9825,1259053,2019-05-31,3580.1,165.04,33.8,1,2019-09-25
9826,1259053,2019-06-30,3649.03,233.5,46.92,1,2019-09-25
9827,1259053,2019-07-31,4964.62,254.17,37.54,1,2019-09-25
9828,1259053,2019-08-31,5237.01,307.35,42.92,1,2019-09-25
9835,1261223,2018-11-30,882.65,30.16,28.64,1,2019-10-08
9836,1261223,2018-12-31,1135.38,50.65,48.29,1,2019-10-08
9837,1261223,2019-01-31,1984.13,76.41,41.68,1,2019-10-08
9838,1261223,2019-02-28,1355.85,44.32,35.38,1,2019-10-08
9839,1261223,2019-03-31,2051.4,91.18,48.11,1,2019-10-08
9840,1261223,2019-04-30,514.84,11.9,25.02,1,2019-10-08
9841,1261223,2019-05-31,89.72,2.07,25.02,1,2019-10-08
9842,1261223,2019-06-30,407.41,18.83,50.02,1,2019-10-08
9843,1261223,2019-07-31,3991.36,293.16,79.5,1,2019-10-08
9844,1261223,2019-08-31,559.7,20.82,40.27,1,2019-10-08
9845,1261223,2019-09-30,894.48,37.05,39.93,1,2019-10-08
9870,1269548,2018-12-31,5604.14,188.26,24.99,1,2019-09-30
